#pv_name, el_idx_va, machine, cell, girder, handle, el_name_va, el_field_va, el_type_va
V:1-SR-MG:SUPER{S3:1304}Fld:SP,1304,V:1-SR,,,setpoint,S3,K,Sextupole
V:1-SR-MG:SUPER{S3:1304}Fld:I,1304,V:1-SR,,,readback,S3,K,Sextupole
V:1-SR-MG:SUPER{QS2:1306}Fld:SP,1306,V:1-SR,,,setpoint,QS2,K,Quadrupole
V:1-SR-MG:SUPER{QS2:1306}Fld:I,1306,V:1-SR,,,readback,QS2,K,Quadrupole
V:1-SR-BI:SUPER{BPM:1308}SA:X,1308,V:1-SR,,,readback,BPM,X,Beam Position Monitor
V:1-SR-BI:SUPER{BPM:1308}SA:Y,1308,V:1-SR,,,readback,BPM,Y,Beam Position Monitor
V:1-SR-MG:SUPER{S4:1310}Fld:SP,1310,V:1-SR,,,setpoint,S4,K,Sextupole
V:1-SR-MG:SUPER{S4:1310}Fld:I,1310,V:1-SR,,,readback,S4,K,Sextupole
V:1-SR-MG:SUPER{S4:1313}Fld:SP,1313,V:1-SR,,,setpoint,S4,K,Sextupole
V:1-SR-MG:SUPER{S4:1313}Fld:I,1313,V:1-SR,,,readback,S4,K,Sextupole
V:1-SR-MG:SUPER{QS3:1315}Fld:SP,1315,V:1-SR,,,setpoint,QS3,K,Quadrupole
V:1-SR-MG:SUPER{QS3:1315}Fld:I,1315,V:1-SR,,,readback,QS3,K,Quadrupole
V:1-SR-MG:SUPER{BEND:1317}Fld:SP,1317,V:1-SR,,,setpoint,BEND,T,Bending
V:1-SR-MG:SUPER{BEND:1317}Fld:I,1317,V:1-SR,,,readback,BEND,T,Bending
V:1-SR-MG:SUPER{QS4:1321}Fld:SP,1321,V:1-SR,,,setpoint,QS4,K,Quadrupole
V:1-SR-MG:SUPER{QS4:1321}Fld:I,1321,V:1-SR,,,readback,QS4,K,Quadrupole
V:1-SR-BI:SUPER{BPM:1323}SA:X,1323,V:1-SR,,,readback,BPM,X,Beam Position Monitor
V:1-SR-BI:SUPER{BPM:1323}SA:Y,1323,V:1-SR,,,readback,BPM,Y,Beam Position Monitor
V:1-SR-MG:SUPER{SD:1325}Fld:SP,1325,V:1-SR,,,setpoint,SD,K,Sextupole
V:1-SR-MG:SUPER{SD:1325}Fld:I,1325,V:1-SR,,,readback,SD,K,Sextupole
V:1-SR-MG:SUPER{SD:1328}Fld:SP,1328,V:1-SR,,,setpoint,SD,K,Sextupole
V:1-SR-MG:SUPER{SD:1328}Fld:I,1328,V:1-SR,,,readback,SD,K,Sextupole
V:1-SR-MG:SUPER{QS5:1330}Fld:SP,1330,V:1-SR,,,setpoint,QS5,K,Quadrupole
V:1-SR-MG:SUPER{QS5:1330}Fld:I,1330,V:1-SR,,,readback,QS5,K,Quadrupole
V:1-SR-MG:SUPER{SF:1332}Fld:SP,1332,V:1-SR,,,setpoint,SF,K,Sextupole
V:1-SR-MG:SUPER{SF:1332}Fld:I,1332,V:1-SR,,,readback,SF,K,Sextupole
V:1-SR-MG:SUPER{SF:1335}Fld:SP,1335,V:1-SR,,,setpoint,SF,K,Sextupole
V:1-SR-MG:SUPER{SF:1335}Fld:I,1335,V:1-SR,,,readback,SF,K,Sextupole
V:1-SR-BI:SUPER{BPM:1337}SA:X,1337,V:1-SR,,,readback,BPM,X,Beam Position Monitor
V:1-SR-BI:SUPER{BPM:1337}SA:Y,1337,V:1-SR,,,readback,BPM,Y,Beam Position Monitor
V:1-SR-MG:SUPER{QS5:1339}Fld:SP,1339,V:1-SR,,,setpoint,QS5,K,Quadrupole
V:1-SR-MG:SUPER{QS5:1339}Fld:I,1339,V:1-SR,,,readback,QS5,K,Quadrupole
V:1-SR-MG:SUPER{SD:1341}Fld:SP,1341,V:1-SR,,,setpoint,SD,K,Sextupole
V:1-SR-MG:SUPER{SD:1341}Fld:I,1341,V:1-SR,,,readback,SD,K,Sextupole
V:1-SR-MG:SUPER{SD:1344}Fld:SP,1344,V:1-SR,,,setpoint,SD,K,Sextupole
V:1-SR-MG:SUPER{SD:1344}Fld:I,1344,V:1-SR,,,readback,SD,K,Sextupole
V:1-SR-BI:SUPER{BPM:1346}SA:X,1346,V:1-SR,,,readback,BPM,X,Beam Position Monitor
V:1-SR-BI:SUPER{BPM:1346}SA:Y,1346,V:1-SR,,,readback,BPM,Y,Beam Position Monitor
V:1-SR-MG:SUPER{QS4:1348}Fld:SP,1348,V:1-SR,,,setpoint,QS4,K,Quadrupole
V:1-SR-MG:SUPER{QS4:1348}Fld:I,1348,V:1-SR,,,readback,QS4,K,Quadrupole
V:1-SR-MG:SUPER{BEND:1352}Fld:SP,1352,V:1-SR,,,setpoint,BEND,T,Bending
V:1-SR-MG:SUPER{BEND:1352}Fld:I,1352,V:1-SR,,,readback,BEND,T,Bending
V:1-SR-MG:SUPER{S2:1354}Fld:SP,1354,V:1-SR,,,setpoint,S2,K,Sextupole
V:1-SR-MG:SUPER{S2:1354}Fld:I,1354,V:1-SR,,,readback,S2,K,Sextupole
V:1-SR-MG:SUPER{S2:1357}Fld:SP,1357,V:1-SR,,,setpoint,S2,K,Sextupole
V:1-SR-MG:SUPER{S2:1357}Fld:I,1357,V:1-SR,,,readback,S2,K,Sextupole
V:1-SR-MG:SUPER{QL3:1359}Fld:SP,1359,V:1-SR,,,setpoint,QL3,K,Quadrupole
V:1-SR-MG:SUPER{QL3:1359}Fld:I,1359,V:1-SR,,,readback,QL3,K,Quadrupole
V:1-SR-BI:SUPER{BPM:1361}SA:X,1361,V:1-SR,,,readback,BPM,X,Beam Position Monitor
V:1-SR-BI:SUPER{BPM:1361}SA:Y,1361,V:1-SR,,,readback,BPM,Y,Beam Position Monitor
V:1-SR-MG:SUPER{QL2:1363}Fld:SP,1363,V:1-SR,,,setpoint,QL2,K,Quadrupole
V:1-SR-MG:SUPER{QL2:1363}Fld:I,1363,V:1-SR,,,readback,QL2,K,Quadrupole
V:1-SR-MG:SUPER{S1:1365}Fld:SP,1365,V:1-SR,,,setpoint,S1,K,Sextupole
V:1-SR-MG:SUPER{S1:1365}Fld:I,1365,V:1-SR,,,readback,S1,K,Sextupole
V:1-SR-MG:SUPER{S1:1368}Fld:SP,1368,V:1-SR,,,setpoint,S1,K,Sextupole
V:1-SR-MG:SUPER{S1:1368}Fld:I,1368,V:1-SR,,,readback,S1,K,Sextupole
V:1-SR-MG:SUPER{QL1:1370}Fld:SP,1370,V:1-SR,,,setpoint,QL1,K,Quadrupole
V:1-SR-MG:SUPER{QL1:1370}Fld:I,1370,V:1-SR,,,readback,QL1,K,Quadrupole
V:1-SR-BI:SUPER{BPM:1374}SA:X,1374,V:1-SR,,,readback,BPM,X,Beam Position Monitor
V:1-SR-BI:SUPER{BPM:1374}SA:Y,1374,V:1-SR,,,readback,BPM,Y,Beam Position Monitor
V:1-SR-BI:SUPER{BPM:1377}SA:X,1377,V:1-SR,,,readback,BPM,X,Beam Position Monitor
V:1-SR-BI:SUPER{BPM:1377}SA:Y,1377,V:1-SR,,,readback,BPM,Y,Beam Position Monitor
V:1-SR-MG:SUPER{QL1:1381}Fld:SP,1381,V:1-SR,,,setpoint,QL1,K,Quadrupole
V:1-SR-MG:SUPER{QL1:1381}Fld:I,1381,V:1-SR,,,readback,QL1,K,Quadrupole
V:1-SR-MG:SUPER{S1:1383}Fld:SP,1383,V:1-SR,,,setpoint,S1,K,Sextupole
V:1-SR-MG:SUPER{S1:1383}Fld:I,1383,V:1-SR,,,readback,S1,K,Sextupole
V:1-SR-MG:SUPER{S1:1386}Fld:SP,1386,V:1-SR,,,setpoint,S1,K,Sextupole
V:1-SR-MG:SUPER{S1:1386}Fld:I,1386,V:1-SR,,,readback,S1,K,Sextupole
V:1-SR-MG:SUPER{QL2:1388}Fld:SP,1388,V:1-SR,,,setpoint,QL2,K,Quadrupole
V:1-SR-MG:SUPER{QL2:1388}Fld:I,1388,V:1-SR,,,readback,QL2,K,Quadrupole
V:1-SR-BI:SUPER{BPM:1390}SA:X,1390,V:1-SR,,,readback,BPM,X,Beam Position Monitor
V:1-SR-BI:SUPER{BPM:1390}SA:Y,1390,V:1-SR,,,readback,BPM,Y,Beam Position Monitor
V:1-SR-MG:SUPER{QL3:1392}Fld:SP,1392,V:1-SR,,,setpoint,QL3,K,Quadrupole
V:1-SR-MG:SUPER{QL3:1392}Fld:I,1392,V:1-SR,,,readback,QL3,K,Quadrupole
V:1-SR-MG:SUPER{S2:1394}Fld:SP,1394,V:1-SR,,,setpoint,S2,K,Sextupole
V:1-SR-MG:SUPER{S2:1394}Fld:I,1394,V:1-SR,,,readback,S2,K,Sextupole
V:1-SR-MG:SUPER{S2:1397}Fld:SP,1397,V:1-SR,,,setpoint,S2,K,Sextupole
V:1-SR-MG:SUPER{S2:1397}Fld:I,1397,V:1-SR,,,readback,S2,K,Sextupole
V:1-SR-MG:SUPER{BEND:1399}Fld:SP,1399,V:1-SR,,,setpoint,BEND,T,Bending
V:1-SR-MG:SUPER{BEND:1399}Fld:I,1399,V:1-SR,,,readback,BEND,T,Bending
V:1-SR-MG:SUPER{QS4:1403}Fld:SP,1403,V:1-SR,,,setpoint,QS4,K,Quadrupole
V:1-SR-MG:SUPER{QS4:1403}Fld:I,1403,V:1-SR,,,readback,QS4,K,Quadrupole
V:1-SR-BI:SUPER{BPM:1405}SA:X,1405,V:1-SR,,,readback,BPM,X,Beam Position Monitor
V:1-SR-BI:SUPER{BPM:1405}SA:Y,1405,V:1-SR,,,readback,BPM,Y,Beam Position Monitor
V:1-SR-MG:SUPER{SD:1407}Fld:SP,1407,V:1-SR,,,setpoint,SD,K,Sextupole
V:1-SR-MG:SUPER{SD:1407}Fld:I,1407,V:1-SR,,,readback,SD,K,Sextupole
V:1-SR-MG:SUPER{SD:1410}Fld:SP,1410,V:1-SR,,,setpoint,SD,K,Sextupole
V:1-SR-MG:SUPER{SD:1410}Fld:I,1410,V:1-SR,,,readback,SD,K,Sextupole
V:1-SR-MG:SUPER{QS5:1412}Fld:SP,1412,V:1-SR,,,setpoint,QS5,K,Quadrupole
V:1-SR-MG:SUPER{QS5:1412}Fld:I,1412,V:1-SR,,,readback,QS5,K,Quadrupole
V:1-SR-MG:SUPER{SF:1414}Fld:SP,1414,V:1-SR,,,setpoint,SF,K,Sextupole
V:1-SR-MG:SUPER{SF:1414}Fld:I,1414,V:1-SR,,,readback,SF,K,Sextupole
V:1-SR-MG:SUPER{SF:1417}Fld:SP,1417,V:1-SR,,,setpoint,SF,K,Sextupole
V:1-SR-MG:SUPER{SF:1417}Fld:I,1417,V:1-SR,,,readback,SF,K,Sextupole
V:1-SR-BI:SUPER{BPM:1419}SA:X,1419,V:1-SR,,,readback,BPM,X,Beam Position Monitor
V:1-SR-BI:SUPER{BPM:1419}SA:Y,1419,V:1-SR,,,readback,BPM,Y,Beam Position Monitor
V:1-SR-MG:SUPER{QS5:1421}Fld:SP,1421,V:1-SR,,,setpoint,QS5,K,Quadrupole
V:1-SR-MG:SUPER{QS5:1421}Fld:I,1421,V:1-SR,,,readback,QS5,K,Quadrupole
V:1-SR-MG:SUPER{SD:1423}Fld:SP,1423,V:1-SR,,,setpoint,SD,K,Sextupole
V:1-SR-MG:SUPER{SD:1423}Fld:I,1423,V:1-SR,,,readback,SD,K,Sextupole
V:1-SR-MG:SUPER{SD:1426}Fld:SP,1426,V:1-SR,,,setpoint,SD,K,Sextupole
V:1-SR-MG:SUPER{SD:1426}Fld:I,1426,V:1-SR,,,readback,SD,K,Sextupole
V:1-SR-BI:SUPER{BPM:1428}SA:X,1428,V:1-SR,,,readback,BPM,X,Beam Position Monitor
V:1-SR-BI:SUPER{BPM:1428}SA:Y,1428,V:1-SR,,,readback,BPM,Y,Beam Position Monitor
V:1-SR-MG:SUPER{QS4:1430}Fld:SP,1430,V:1-SR,,,setpoint,QS4,K,Quadrupole
V:1-SR-MG:SUPER{QS4:1430}Fld:I,1430,V:1-SR,,,readback,QS4,K,Quadrupole
V:1-SR-MG:SUPER{BEND:1434}Fld:SP,1434,V:1-SR,,,setpoint,BEND,T,Bending
V:1-SR-MG:SUPER{BEND:1434}Fld:I,1434,V:1-SR,,,readback,BEND,T,Bending
V:1-SR-MG:SUPER{QS3:1436}Fld:SP,1436,V:1-SR,,,setpoint,QS3,K,Quadrupole
V:1-SR-MG:SUPER{QS3:1436}Fld:I,1436,V:1-SR,,,readback,QS3,K,Quadrupole
V:1-SR-MG:SUPER{S4:1438}Fld:SP,1438,V:1-SR,,,setpoint,S4,K,Sextupole
V:1-SR-MG:SUPER{S4:1438}Fld:I,1438,V:1-SR,,,readback,S4,K,Sextupole
V:1-SR-MG:SUPER{S4:1441}Fld:SP,1441,V:1-SR,,,setpoint,S4,K,Sextupole
V:1-SR-MG:SUPER{S4:1441}Fld:I,1441,V:1-SR,,,readback,S4,K,Sextupole
V:1-SR-BI:SUPER{BPM:1443}SA:X,1443,V:1-SR,,,readback,BPM,X,Beam Position Monitor
V:1-SR-BI:SUPER{BPM:1443}SA:Y,1443,V:1-SR,,,readback,BPM,Y,Beam Position Monitor
V:1-SR-MG:SUPER{QS2:1445}Fld:SP,1445,V:1-SR,,,setpoint,QS2,K,Quadrupole
V:1-SR-MG:SUPER{QS2:1445}Fld:I,1445,V:1-SR,,,readback,QS2,K,Quadrupole
V:1-SR-MG:SUPER{S3:1447}Fld:SP,1447,V:1-SR,,,setpoint,S3,K,Sextupole
V:1-SR-MG:SUPER{S3:1447}Fld:I,1447,V:1-SR,,,readback,S3,K,Sextupole
V:1-SR-MG:SUPER{S3:1450}Fld:SP,1450,V:1-SR,,,setpoint,S3,K,Sextupole
V:1-SR-MG:SUPER{S3:1450}Fld:I,1450,V:1-SR,,,readback,S3,K,Sextupole
V:1-SR-MG:SUPER{QS1:1452}Fld:SP,1452,V:1-SR,,,setpoint,QS1,K,Quadrupole
V:1-SR-MG:SUPER{QS1:1452}Fld:I,1452,V:1-SR,,,readback,QS1,K,Quadrupole
V:1-SR-BI:SUPER{BPM:1456}SA:X,1456,V:1-SR,,,readback,BPM,X,Beam Position Monitor
V:1-SR-BI:SUPER{BPM:1456}SA:Y,1456,V:1-SR,,,readback,BPM,Y,Beam Position Monitor
V:1-SR-BI:SUPER{BPM:1459}SA:X,1459,V:1-SR,,,readback,BPM,X,Beam Position Monitor
V:1-SR-BI:SUPER{BPM:1459}SA:Y,1459,V:1-SR,,,readback,BPM,Y,Beam Position Monitor
V:1-SR-MG:SUPER{QS1:1463}Fld:SP,1463,V:1-SR,,,setpoint,QS1,K,Quadrupole
V:1-SR-MG:SUPER{QS1:1463}Fld:I,1463,V:1-SR,,,readback,QS1,K,Quadrupole
V:1-SR-MG:SUPER{S5:1465}Fld:SP,1465,V:1-SR,,,setpoint,S5,K,Sextupole
V:1-SR-MG:SUPER{S5:1465}Fld:I,1465,V:1-SR,,,readback,S5,K,Sextupole
V:1-SR-MG:SUPER{S5:1468}Fld:SP,1468,V:1-SR,,,setpoint,S5,K,Sextupole
V:1-SR-MG:SUPER{S5:1468}Fld:I,1468,V:1-SR,,,readback,S5,K,Sextupole
V:1-SR-MG:SUPER{QS2:1470}Fld:SP,1470,V:1-SR,,,setpoint,QS2,K,Quadrupole
V:1-SR-MG:SUPER{QS2:1470}Fld:I,1470,V:1-SR,,,readback,QS2,K,Quadrupole
V:1-SR-BI:SUPER{BPM:1472}SA:X,1472,V:1-SR,,,readback,BPM,X,Beam Position Monitor
V:1-SR-BI:SUPER{BPM:1472}SA:Y,1472,V:1-SR,,,readback,BPM,Y,Beam Position Monitor
V:1-SR-MG:SUPER{S6:1474}Fld:SP,1474,V:1-SR,,,setpoint,S6,K,Sextupole
V:1-SR-MG:SUPER{S6:1474}Fld:I,1474,V:1-SR,,,readback,S6,K,Sextupole
V:1-SR-MG:SUPER{S6:1477}Fld:SP,1477,V:1-SR,,,setpoint,S6,K,Sextupole
V:1-SR-MG:SUPER{S6:1477}Fld:I,1477,V:1-SR,,,readback,S6,K,Sextupole
V:1-SR-MG:SUPER{QS3:1479}Fld:SP,1479,V:1-SR,,,setpoint,QS3,K,Quadrupole
V:1-SR-MG:SUPER{QS3:1479}Fld:I,1479,V:1-SR,,,readback,QS3,K,Quadrupole
V:1-SR-MG:SUPER{BEND:1481}Fld:SP,1481,V:1-SR,,,setpoint,BEND,T,Bending
V:1-SR-MG:SUPER{BEND:1481}Fld:I,1481,V:1-SR,,,readback,BEND,T,Bending
V:1-SR-MG:SUPER{QS4:1485}Fld:SP,1485,V:1-SR,,,setpoint,QS4,K,Quadrupole
V:1-SR-MG:SUPER{QS4:1485}Fld:I,1485,V:1-SR,,,readback,QS4,K,Quadrupole
V:1-SR-BI:SUPER{BPM:1487}SA:X,1487,V:1-SR,,,readback,BPM,X,Beam Position Monitor
V:1-SR-BI:SUPER{BPM:1487}SA:Y,1487,V:1-SR,,,readback,BPM,Y,Beam Position Monitor
V:1-SR-MG:SUPER{SD:1489}Fld:SP,1489,V:1-SR,,,setpoint,SD,K,Sextupole
V:1-SR-MG:SUPER{SD:1489}Fld:I,1489,V:1-SR,,,readback,SD,K,Sextupole
V:1-SR-MG:SUPER{SD:1492}Fld:SP,1492,V:1-SR,,,setpoint,SD,K,Sextupole
V:1-SR-MG:SUPER{SD:1492}Fld:I,1492,V:1-SR,,,readback,SD,K,Sextupole
V:1-SR-MG:SUPER{QS5:1494}Fld:SP,1494,V:1-SR,,,setpoint,QS5,K,Quadrupole
V:1-SR-MG:SUPER{QS5:1494}Fld:I,1494,V:1-SR,,,readback,QS5,K,Quadrupole
V:1-SR-MG:SUPER{SF:1496}Fld:SP,1496,V:1-SR,,,setpoint,SF,K,Sextupole
V:1-SR-MG:SUPER{SF:1496}Fld:I,1496,V:1-SR,,,readback,SF,K,Sextupole
V:1-SR-MG:SUPER{SF:1499}Fld:SP,1499,V:1-SR,,,setpoint,SF,K,Sextupole
V:1-SR-MG:SUPER{SF:1499}Fld:I,1499,V:1-SR,,,readback,SF,K,Sextupole
V:1-SR-BI:SUPER{BPM:1501}SA:X,1501,V:1-SR,,,readback,BPM,X,Beam Position Monitor
V:1-SR-BI:SUPER{BPM:1501}SA:Y,1501,V:1-SR,,,readback,BPM,Y,Beam Position Monitor
V:1-SR-MG:SUPER{QS5:1503}Fld:SP,1503,V:1-SR,,,setpoint,QS5,K,Quadrupole
V:1-SR-MG:SUPER{QS5:1503}Fld:I,1503,V:1-SR,,,readback,QS5,K,Quadrupole
V:1-SR-MG:SUPER{SD:1505}Fld:SP,1505,V:1-SR,,,setpoint,SD,K,Sextupole
V:1-SR-MG:SUPER{SD:1505}Fld:I,1505,V:1-SR,,,readback,SD,K,Sextupole
V:1-SR-MG:SUPER{SD:1508}Fld:SP,1508,V:1-SR,,,setpoint,SD,K,Sextupole
V:1-SR-MG:SUPER{SD:1508}Fld:I,1508,V:1-SR,,,readback,SD,K,Sextupole
V:1-SR-BI:SUPER{BPM:1510}SA:X,1510,V:1-SR,,,readback,BPM,X,Beam Position Monitor
V:1-SR-BI:SUPER{BPM:1510}SA:Y,1510,V:1-SR,,,readback,BPM,Y,Beam Position Monitor
V:1-SR-MG:SUPER{QS4:1512}Fld:SP,1512,V:1-SR,,,setpoint,QS4,K,Quadrupole
V:1-SR-MG:SUPER{QS4:1512}Fld:I,1512,V:1-SR,,,readback,QS4,K,Quadrupole
V:1-SR-MG:SUPER{BEND:1516}Fld:SP,1516,V:1-SR,,,setpoint,BEND,T,Bending
V:1-SR-MG:SUPER{BEND:1516}Fld:I,1516,V:1-SR,,,readback,BEND,T,Bending
V:1-SR-MG:SUPER{QS3:1518}Fld:SP,1518,V:1-SR,,,setpoint,QS3,K,Quadrupole
V:1-SR-MG:SUPER{QS3:1518}Fld:I,1518,V:1-SR,,,readback,QS3,K,Quadrupole
V:1-SR-MG:SUPER{S6:1520}Fld:SP,1520,V:1-SR,,,setpoint,S6,K,Sextupole
V:1-SR-MG:SUPER{S6:1520}Fld:I,1520,V:1-SR,,,readback,S6,K,Sextupole
V:1-SR-MG:SUPER{S6:1523}Fld:SP,1523,V:1-SR,,,setpoint,S6,K,Sextupole
V:1-SR-MG:SUPER{S6:1523}Fld:I,1523,V:1-SR,,,readback,S6,K,Sextupole
V:1-SR-BI:SUPER{BPM:1525}SA:X,1525,V:1-SR,,,readback,BPM,X,Beam Position Monitor
V:1-SR-BI:SUPER{BPM:1525}SA:Y,1525,V:1-SR,,,readback,BPM,Y,Beam Position Monitor
V:1-SR-MG:SUPER{QS2:1527}Fld:SP,1527,V:1-SR,,,setpoint,QS2,K,Quadrupole
V:1-SR-MG:SUPER{QS2:1527}Fld:I,1527,V:1-SR,,,readback,QS2,K,Quadrupole
V:1-SR-MG:SUPER{S5:1529}Fld:SP,1529,V:1-SR,,,setpoint,S5,K,Sextupole
V:1-SR-MG:SUPER{S5:1529}Fld:I,1529,V:1-SR,,,readback,S5,K,Sextupole
V:1-SR-MG:SUPER{S5:1532}Fld:SP,1532,V:1-SR,,,setpoint,S5,K,Sextupole
V:1-SR-MG:SUPER{S5:1532}Fld:I,1532,V:1-SR,,,readback,S5,K,Sextupole
V:1-SR-MG:SUPER{QS1:1534}Fld:SP,1534,V:1-SR,,,setpoint,QS1,K,Quadrupole
V:1-SR-MG:SUPER{QS1:1534}Fld:I,1534,V:1-SR,,,readback,QS1,K,Quadrupole
V:1-SR-BI:SUPER{BPM:1538}SA:X,1538,V:1-SR,,,readback,BPM,X,Beam Position Monitor
V:1-SR-BI:SUPER{BPM:1538}SA:Y,1538,V:1-SR,,,readback,BPM,Y,Beam Position Monitor
V:1-SR-RF:SUPER{RF:1540}Freq:SP,1540,V:1-SR,,,setpoint,RF,f,Cavity
V:1-SR-RF:SUPER{RF:1540}Freq:I,1540,V:1-SR,,,readback,RF,f,Cavity
V:1-SR-RF:SUPER{RF:1540}Volt:SP,1540,V:1-SR,,,setpoint,RF,v,Cavity
V:1-SR-RF:SUPER{RF:1540}Volt:I,1540,V:1-SR,,,readback,RF,v,Cavity
V:1-SR-BI:SUPER{BPM:1542}SA:X,1542,V:1-SR,,,readback,BPM,X,Beam Position Monitor
V:1-SR-BI:SUPER{BPM:1542}SA:Y,1542,V:1-SR,,,readback,BPM,Y,Beam Position Monitor
V:1-SR-MG:SUPER{QS1:1546}Fld:SP,1546,V:1-SR,,,setpoint,QS1,K,Quadrupole
V:1-SR-MG:SUPER{QS1:1546}Fld:I,1546,V:1-SR,,,readback,QS1,K,Quadrupole
V:1-SR-MG:SUPER{S5:1548}Fld:SP,1548,V:1-SR,,,setpoint,S5,K,Sextupole
V:1-SR-MG:SUPER{S5:1548}Fld:I,1548,V:1-SR,,,readback,S5,K,Sextupole
V:1-SR-MG:SUPER{S5:1551}Fld:SP,1551,V:1-SR,,,setpoint,S5,K,Sextupole
V:1-SR-MG:SUPER{S5:1551}Fld:I,1551,V:1-SR,,,readback,S5,K,Sextupole
V:1-SR-MG:SUPER{QS2:1553}Fld:SP,1553,V:1-SR,,,setpoint,QS2,K,Quadrupole
V:1-SR-MG:SUPER{QS2:1553}Fld:I,1553,V:1-SR,,,readback,QS2,K,Quadrupole
V:1-SR-BI:SUPER{BPM:1555}SA:X,1555,V:1-SR,,,readback,BPM,X,Beam Position Monitor
V:1-SR-BI:SUPER{BPM:1555}SA:Y,1555,V:1-SR,,,readback,BPM,Y,Beam Position Monitor
V:1-SR-MG:SUPER{S6:1557}Fld:SP,1557,V:1-SR,,,setpoint,S6,K,Sextupole
V:1-SR-MG:SUPER{S6:1557}Fld:I,1557,V:1-SR,,,readback,S6,K,Sextupole
V:1-SR-MG:SUPER{S6:1560}Fld:SP,1560,V:1-SR,,,setpoint,S6,K,Sextupole
V:1-SR-MG:SUPER{S6:1560}Fld:I,1560,V:1-SR,,,readback,S6,K,Sextupole
V:1-SR-MG:SUPER{QS3:1562}Fld:SP,1562,V:1-SR,,,setpoint,QS3,K,Quadrupole
V:1-SR-MG:SUPER{QS3:1562}Fld:I,1562,V:1-SR,,,readback,QS3,K,Quadrupole
V:1-SR-MG:SUPER{BEND:1564}Fld:SP,1564,V:1-SR,,,setpoint,BEND,T,Bending
V:1-SR-MG:SUPER{BEND:1564}Fld:I,1564,V:1-SR,,,readback,BEND,T,Bending
V:1-SR-MG:SUPER{QS4:1568}Fld:SP,1568,V:1-SR,,,setpoint,QS4,K,Quadrupole
V:1-SR-MG:SUPER{QS4:1568}Fld:I,1568,V:1-SR,,,readback,QS4,K,Quadrupole
V:1-SR-BI:SUPER{BPM:1570}SA:X,1570,V:1-SR,,,readback,BPM,X,Beam Position Monitor
V:1-SR-BI:SUPER{BPM:1570}SA:Y,1570,V:1-SR,,,readback,BPM,Y,Beam Position Monitor
V:1-SR-MG:SUPER{SD:1572}Fld:SP,1572,V:1-SR,,,setpoint,SD,K,Sextupole
V:1-SR-MG:SUPER{SD:1572}Fld:I,1572,V:1-SR,,,readback,SD,K,Sextupole
V:1-SR-MG:SUPER{SD:1575}Fld:SP,1575,V:1-SR,,,setpoint,SD,K,Sextupole
V:1-SR-MG:SUPER{SD:1575}Fld:I,1575,V:1-SR,,,readback,SD,K,Sextupole
V:1-SR-MG:SUPER{QS5:1577}Fld:SP,1577,V:1-SR,,,setpoint,QS5,K,Quadrupole
V:1-SR-MG:SUPER{QS5:1577}Fld:I,1577,V:1-SR,,,readback,QS5,K,Quadrupole
V:1-SR-MG:SUPER{SF:1579}Fld:SP,1579,V:1-SR,,,setpoint,SF,K,Sextupole
V:1-SR-MG:SUPER{SF:1579}Fld:I,1579,V:1-SR,,,readback,SF,K,Sextupole
V:1-SR-MG:SUPER{SF:1582}Fld:SP,1582,V:1-SR,,,setpoint,SF,K,Sextupole
V:1-SR-MG:SUPER{SF:1582}Fld:I,1582,V:1-SR,,,readback,SF,K,Sextupole
V:1-SR-BI:SUPER{BPM:1584}SA:X,1584,V:1-SR,,,readback,BPM,X,Beam Position Monitor
V:1-SR-BI:SUPER{BPM:1584}SA:Y,1584,V:1-SR,,,readback,BPM,Y,Beam Position Monitor
V:1-SR-MG:SUPER{QS5:1586}Fld:SP,1586,V:1-SR,,,setpoint,QS5,K,Quadrupole
V:1-SR-MG:SUPER{QS5:1586}Fld:I,1586,V:1-SR,,,readback,QS5,K,Quadrupole
V:1-SR-MG:SUPER{SD:1588}Fld:SP,1588,V:1-SR,,,setpoint,SD,K,Sextupole
V:1-SR-MG:SUPER{SD:1588}Fld:I,1588,V:1-SR,,,readback,SD,K,Sextupole
V:1-SR-MG:SUPER{SD:1591}Fld:SP,1591,V:1-SR,,,setpoint,SD,K,Sextupole
V:1-SR-MG:SUPER{SD:1591}Fld:I,1591,V:1-SR,,,readback,SD,K,Sextupole
V:1-SR-BI:SUPER{BPM:1593}SA:X,1593,V:1-SR,,,readback,BPM,X,Beam Position Monitor
V:1-SR-BI:SUPER{BPM:1593}SA:Y,1593,V:1-SR,,,readback,BPM,Y,Beam Position Monitor
V:1-SR-MG:SUPER{QS4:1595}Fld:SP,1595,V:1-SR,,,setpoint,QS4,K,Quadrupole
V:1-SR-MG:SUPER{QS4:1595}Fld:I,1595,V:1-SR,,,readback,QS4,K,Quadrupole
V:1-SR-MG:SUPER{BEND:1599}Fld:SP,1599,V:1-SR,,,setpoint,BEND,T,Bending
V:1-SR-MG:SUPER{BEND:1599}Fld:I,1599,V:1-SR,,,readback,BEND,T,Bending
V:1-SR-MG:SUPER{QS3:1601}Fld:SP,1601,V:1-SR,,,setpoint,QS3,K,Quadrupole
V:1-SR-MG:SUPER{QS3:1601}Fld:I,1601,V:1-SR,,,readback,QS3,K,Quadrupole
V:1-SR-MG:SUPER{S6:1603}Fld:SP,1603,V:1-SR,,,setpoint,S6,K,Sextupole
