 ElementName  ElementType      L          s         K1         K2        Angle  
                               m          m        1/m2       1/m3        rad   
--------------------------------------------------------------------------------
 DL2CG2B   ,  DRIF      ,   0.25   ,  31.2486,   0       ,  0       ,   0        
 QL2G2C01B ,  QUAD      ,   0.4    ,  31.6486,   2.00023 ,  0       ,   0        
 DL3AG2B   ,  DRIF      ,   0.6136 ,  32.2622,   0       ,  0       ,   0        
 SL3G2C01B ,  SEXT      ,   0.2    ,  32.4622,   0       ,  -27.559 ,   0        
 DL3BG2B   ,  DRIF      ,   0.0875 ,  32.5497,   0       ,  0       ,   0        
 PL2G2C01B ,  BPM       ,   0      ,  32.5497,   0       ,  0       ,   0        
 DBPM      ,  DRIF      ,   0.0875 ,  32.6372,   0       ,  0       ,   0        
 QL3G2C01B ,  QUAD      ,   0.25   ,  32.8872,   -1.53095,  0       ,   0        
 DL4AG2B   ,  DRIF      ,   0.2817 ,  33.1689,   0       ,  0       ,   0        
 CL2G2C01B ,  TRIMD     ,   0.3    ,  33.4689,   0       ,  0       ,   0        
 GEG2C01B  ,  MARK      ,   0      ,  33.4689,   0       ,  0       ,   0        
 DL4BG3B   ,  DRIF      ,   0.0183 ,  33.4872,   0       ,  0       ,   0        
 GSG3C01B  ,  MARK      ,   0      ,  33.4872,   0       ,  0       ,   0        
 B1G3C01B  ,  DIPOLE    ,   2.62   ,  36.1072,   0       ,  0       ,   0.10472  
 DM1AG3B   ,  DRIF      ,   0.365  ,  36.4722,   0       ,  0       ,   0        
 SQ2HG3C01B,  QUAD      ,   0.15   ,  36.6222,   0       ,  0       ,   0        
 CM1XG3C01B,  TRIMX     ,   0      ,  36.6222,   0       ,  0       ,   0        
 CM1YG3C01B,  TRIMY     ,   0      ,  36.6222,   0       ,  0       ,   0        
 SQ2HG3C01B,  QUAD      ,   0.15   ,  36.7722,   0       ,  0       ,   0        
 DM1BG3B   ,  DRIF      ,   0.31   ,  37.0822,   0       ,  0       ,   0        
 GEG3C01B  ,  MARK      ,   0      ,  37.0822,   0       ,  0       ,   0        
 GSG4C01B  ,  MARK      ,   0      ,  37.0822,   0       ,  0       ,   0        
 QM1G4C01B ,  QUAD      ,   0.25   ,  37.3322,   -0.847091,  0       ,   0        
 DM2A2G4B  ,  DRIF      ,   0.2    ,  37.5322,   0       ,  0       ,   0        
 SM1G4C01B ,  SEXT      ,   0.2    ,  37.7322,   0       ,  -22.5571,   0        
 DM2B2G4B  ,  DRIF      ,   0.5825 ,  38.3147,   0       ,  0       ,   0        
 PM1G4C01B ,  BPM       ,   0      ,  38.3147,   0       ,  0       ,   0        
 DBPM      ,  DRIF      ,   0.0875 ,  38.4022,   0       ,  0       ,   0        
 QM2G4C01B ,  QUAD      ,   0.25   ,  38.6522,   1.39473 ,  0       ,   0        
 DM2CG4B   ,  DRIF      ,   0.2    ,  38.8522,   0       ,  0       ,   0        
 SM2G4C01A ,  SEXT      ,   0.25   ,  39.1022,   0       ,  28.7104 ,   0        
 DM2CG4A   ,  DRIF      ,   0.2    ,  39.3022,   0       ,  0       ,   0        
 QM2G4C01A ,  QUAD      ,   0.25   ,  39.5522,   1.39473 ,  0       ,   0        
 DM2B2G4A  ,  DRIF      ,   0.52   ,  40.0722,   0       ,  0       ,   0        
 SM1G4C01A ,  SEXT      ,   0.2    ,  40.2722,   0       ,  -26.7213,   0        
 DM2A2G4A  ,  DRIF      ,   0.2625 ,  40.5347,   0       ,  0       ,   0        
 PM1G4C01A ,  BPM       ,   0      ,  40.5347,   0       ,  0       ,   0        
 DBPM      ,  DRIF      ,   0.0875 ,  40.6222,   0       ,  0       ,   0        
 QM1G4C01A ,  QUAD      ,   0.25   ,  40.8722,   -0.847091,  0       ,   0        
 DM1EG4A   ,  DRIF      ,   0.2196 ,  41.0918,   0       ,  0       ,   0        
 CM1G4C01A ,  TRIMD     ,   0.3    ,  41.3918,   0       ,  0       ,   0        
 GEG4C01A  ,  MARK      ,   0      ,  41.3918,   0       ,  0       ,   0        
 GSG5C01A  ,  MARK      ,   0      ,  41.3918,   0       ,  0       ,   0        
 DM1DG5A   ,  DRIF      ,   0.0554 ,  41.4472,   0       ,  0       ,   0        
 DPWG5A    ,  DRIF      ,   0.2    ,  41.6472,   0       ,  0       ,   0        
 DM1CG5A   ,  DRIF      ,   0.2    ,  41.8472,   0       ,  0       ,   0        
 B1G5C01A  ,  DIPOLE    ,   2.62   ,  44.4672,   0       ,  0       ,   0.10472  
 GEG5C01A  ,  MARK      ,   0      ,  44.4672,   0       ,  0       ,   0        
 DH4CG6A   ,  DRIF      ,   0.20286,  44.6701,   0       ,  0       ,   0        
 GSG6C01A  ,  MARK      ,   0      ,  44.6701,   0       ,  0       ,   0        
 CH2G6C01A ,  TRIMD     ,   0.3    ,  44.9701,   0       ,  0       ,   0        
 DH4BG6A   ,  DRIF      ,   0.07714,  45.0472,   0       ,  0       ,   0        
 SH4G6C01A ,  SEXT      ,   0.2    ,  45.2472,   0       ,  -12.68  ,   0        
 DH4AG6A   ,  DRIF      ,   0.0875 ,  45.3347,   0       ,  0       ,   0        
 PH2G6C01A ,  BPM       ,   0      ,  45.3347,   0       ,  0       ,   0        
 DBPM      ,  DRIF      ,   0.0875 ,  45.4222,   0       ,  0       ,   0        
 QH3G6C01A ,  QUAD      ,   0.25   ,  45.6722,   -1.87014,  0       ,   0        
 DH3BG6A   ,  DRIF      ,   0.195  ,  45.8672,   0       ,  0       ,   0        
 SH3G6C01A ,  SEXT      ,   0.2    ,  46.0672,   0       ,  -15.9566,   0        
 DH3AG6A   ,  DRIF      ,   0.19   ,  46.2572,   0       ,  0       ,   0        
 QH2G6C01A ,  QUAD      ,   0.4    ,  46.6572,   1.65765 ,  0       ,   0        
 DH2CG6A   ,  DRIF      ,   0.15   ,  46.8072,   0       ,  0       ,   0        
 SH2G6C01A ,  SEXT      ,   0.2    ,  47.0072,   0       ,  0       ,   0        
 DH2BG6A   ,  DRIF      ,   0.1825 ,  47.1897,   0       ,  0       ,   0        
 CH1G6C01A ,  TRIMD     ,   0.2    ,  47.3897,   0       ,  0       ,   0        
 DH2AG6A   ,  DRIF      ,   0.1325 ,  47.5222,   0       ,  0       ,   0        
 QH1G6C01A ,  QUAD      ,   0.25   ,  47.7722,   -0.696843,  0       ,   0        
 DH1AG6A   ,  DRIF      ,   0.0875 ,  47.8597,   0       ,  0       ,   0        
 PH1G6C01A ,  BPM       ,   0      ,  47.8597,   0       ,  0       ,   0        
 DBPM      ,  DRIF      ,   0.0875 ,  47.9472,   0       ,  0       ,   0        
