# Author : Radia User
# This simulation we only use 14 PS   Tue 20 Jan 2015 06:17:23EPU57v2ModePara, 28_6,  Gap: 16, Phase:28_6non-compensated 2nd-order kick map
# Undulator Length [m]
3.5
# Number of Horizontal Points
61
# Number of Vertical Points
21
# Horizontal Kick [micro-rad]
START
-0.0045	-16.3939	-11.8614	-5.88625	-1.03591	1.85262	3.13581	3.36723	2.98884	2.32978	1.5795	0.797361	-0.0147662	-0.869018	-1.782	-2.77782	-3.89227	-5.18425	-6.74637	-8.67066	-10.9555	-13.5142	-16.3092	-19.3791	-22.788	-26.5666	-30.5087	-33.812	-34.7824	-30.6743	-18.7403	5.93833e-05	18.7401	30.6744	34.7822	33.8115	30.5083	26.5668	22.7882	19.3791	16.309	13.5143	10.9553	8.67057	6.74638	5.18424	3.89205	2.77762	1.78201	0.868917	0.014667	-0.79735	-1.57949	-2.32978	-2.98884	-3.36722	-3.13593	-1.8528	1.03566	5.88612	11.8614	16.3939
-0.005	-24.106	-17.6777	-8.65554	-1.81568	1.91608	3.46204	3.69911	3.21114	2.45198	1.67031	0.899454	0.113227	-0.709284	-1.58534	-2.53565	-3.59455	-4.83063	-6.37933	-8.40315	-10.8727	-13.5805	-16.4843	-19.7098	-23.4423	-27.9187	-33.1705	-38.418	-41.6906	-39.0805	-25.1859	7.89712e-05	25.1861	39.0804	41.6907	38.4173	33.1701	27.9189	23.4422	19.7099	16.4845	13.5805	10.8727	8.40326	6.37923	4.83063	3.59467	2.53566	1.58522	0.708926	-0.113215	-0.899443	-1.67055	-2.45197	-3.21077	-3.69888	-3.46225	-1.91598	1.81595	8.65554	17.6779	24.1059
# Vertical Kick [micro-rad]
START
 	-0.03	-0.029	-0.028	-0.027	-0.026	-0.025	-0.024	-0.023	-0.022	-0.021	-0.02	-0.019	-0.018	-0.017	-0.016	-0.015	-0.014	-0.013	-0.012	-0.011	-0.01	-0.009	-0.008	-0.007	-0.006	-0.005	-0.004	-0.003	-0.002	-0.001	0	0.001	0.002	0.003	0.004	0.005	0.006	0.007	0.008	0.009	0.01	0.011	0.012	0.013	0.014	0.015	0.016	0.017	0.018	0.019	0.02	0.021	0.022	0.023	0.024	0.025	0.026	0.027	0.028	0.029	0.03
0.005	-61.3713	-77.8605	-87.1399	-89.9454	-89.7622	-88.6705	-87.506	-86.6349	-86.142	-85.8577	-85.6119	-85.3382	-85.0142	-84.6275	-84.1593	-83.5842	-82.8756	-82.061	-81.3406	-81.0249	-81.1515	-81.5516	-82.2031	-83.3228	-85.5001	-89.947	-98.2784	-111.93	-131.105	-151.077	-160.195	-151.076	-131.106	-111.93	-98.2785	-89.9469	-85.4999	-83.3229	-82.2026	-81.5515	-81.151	-81.0246	-81.3403	-82.0609	-82.8753	-83.584	-84.1593	-84.6273	-85.0143	-85.3381	-85.6124	-85.8574	-86.142	-86.6348	-87.5061	-88.6705	-89.762	-89.9456	-87.14	-77.8605	-61.3713
0.0045	-50.5683	-62.3895	-70.152	-73.7718	-74.9397	-75.0269	-74.7528	-74.4645	-74.2803	-74.1584	-74.0243	-73.8387	-73.5874	-73.2637	-72.8571	-72.3557	-71.7546	-71.0901	-70.485	-70.1014	-69.9861	-70.0887	-70.4292	-71.2004	-72.8626	-76.2382	-82.3461	-91.9381	-104.55	-116.712	-121.989	-116.711	-104.551	-91.9377	-82.3461	-76.2381	-72.8626	-71.2001	-70.4292	-70.0886	-69.9858	-70.1011	-70.4847	-71.0898	-71.7545	-72.3557	-72.8571	-73.2636	-73.5874	-73.8388	-74.0243	-74.1585	-74.2803	-74.4645	-74.7529	-75.0268	-74.9399	-73.7719	-70.1521	-62.3893	-50.5683
0.004	-41.68	-50.4111	-56.73	-60.3814	-62.1753	-62.9554	-63.2589	-63.3776	-63.4381	-63.4589	-63.4212	-63.3108	-63.1241	-62.8593	-62.5137	-62.0833	-61.5734	-61.0144	-60.4813	-60.0643	-59.8055	-59.706	-59.8096	-60.2799	-61.4663	-63.9321	-68.3214	-74.9913	-83.3366	-90.9515	-94.1394	-90.9522	-83.3366	-74.991	-68.3212	-63.9321	-61.4661	-60.2796	-59.8094	-59.706	-59.8055	-60.0643	-60.4812	-61.0143	-61.5732	-62.0833	-62.5136	-62.8594	-63.1241	-63.311	-63.4212	-63.4589	-63.4381	-63.3777	-63.2588	-62.9553	-62.1753	-60.3813	-56.73	-50.4112	-41.6799
0.0035	-34.1953	-40.7607	-45.8307	-49.1632	-51.1414	-52.2645	-52.9016	-53.2779	-53.5089	-53.638	-53.6758	-53.6263	-53.4942	-53.2828	-52.9944	-52.6305	-52.1987	-51.7218	-51.2449	-50.8217	-50.4866	-50.2599	-50.1945	-50.4258	-51.2166	-52.9566	-56.0549	-60.6615	-66.2225	-71.1014	-73.093	-71.1021	-66.2222	-60.6619	-56.0544	-52.9567	-51.2164	-50.4258	-50.1944	-50.26	-50.4864	-50.8215	-51.2449	-51.7216	-52.1985	-52.6304	-52.9943	-53.2829	-53.4942	-53.6265	-53.6758	-53.6379	-53.5089	-53.2779	-52.9017	-52.2644	-51.1415	-49.1632	-45.8308	-40.7605	-34.1954
0.003	-27.7583	-32.731	-36.7477	-39.6197	-41.5253	-42.7517	-43.5396	-44.0509	-44.3811	-44.579	-44.6687	-44.6646	-44.5766	-44.4122	-44.1765	-43.8736	-43.5111	-43.1048	-42.6821	-42.2755	-41.9125	-41.6187	-41.4458	-41.5045	-41.9905	-43.1776	-45.3283	-48.4913	-52.2167	-55.3988	-56.6749	-55.3988	-52.2171	-48.4913	-45.3281	-43.1773	-41.9905	-41.5045	-41.446	-41.6185	-41.9122	-42.2753	-42.682	-43.1047	-43.511	-43.8736	-44.1764	-44.4122	-44.5767	-44.6646	-44.6688	-44.579	-44.3811	-44.051	-43.5396	-42.7517	-41.5253	-39.6198	-36.7477	-32.731	-27.7583
