PV,cell,devName,elemField,elemName,elemType,girder,handle,hostName,iocName,length,ordinal,sEnd,symmetry,system
V:1-SR:C07-MG:G4{SQMH:829}Fld:SP,C07,,,sqmhg4c01a,QUAD,G4,setpoint,,,,829,,,V:1-SR,aphla.sys.V1SR,aphla.elemfield.k1
V:1-SR:C07-MG:G4{SQMH:829}Fld:I,C07,,,sqmhg4c01a,QUAD,G4,readback,,,,829,,,V:1-SR,aphla.sys.V1SR,aphla.elemfield.k1
V:1-SR:C07-MG:G4{QM1:831}Fld:SP,C07,,,qm1g4c01a,QUAD,G4,setpoint,,,,831,,,V:1-SR,aphla.sys.V1SR,aphla.elemfield.k1
V:1-SR:C07-MG:G4{QM1:831}Fld:I,C07,,,qm1g4c01a,QUAD,G4,readback,,,,831,,,V:1-SR,aphla.sys.V1SR,aphla.elemfield.k1
V:1-SR:C07-MG:G4{SM1:833}Fld:SP,C07,,,sm1g4c01a,SEXT,G4,setpoint,,,,833,,,V:1-SR,aphla.sys.V1SR,aphla.elemfield.k2
V:1-SR:C07-MG:G4{SM1:833}Fld:I,C07,,,sm1g4c01a,SEXT,G4,readback,,,,833,,,V:1-SR,aphla.sys.V1SR,aphla.elemfield.k2
V:1-SR:C07-BI:G4{BPM:838}SA:X,C07,,,p_bpm_838,BPM,G4,X,,,,838,,,V:1-SR,aphla.sys.V1SR
V:1-SR:C07-BI:G4{BPM:838}SA:Y,C07,,,p_bpm_838,BPM,G4,Y,,,,838,,,V:1-SR,aphla.sys.V1SR
V:1-SR:C07-MG:G4{QM2:840}Fld:SP,C07,,,qm2g4c01a,QUAD,G4,setpoint,,,,840,,,V:1-SR,aphla.sys.V1SR,aphla.elemfield.k1
V:1-SR:C07-MG:G4{QM2:840}Fld:I,C07,,,qm2g4c01a,QUAD,G4,readback,,,,840,,,V:1-SR,aphla.sys.V1SR,aphla.elemfield.k1
V:1-SR:C07-MG:G4{SM2H:842}Fld:SP,C07,,,sm2hg4c01b,SEXT,G4,setpoint,,,,842,,,V:1-SR,aphla.sys.V1SR,aphla.elemfield.k2
V:1-SR:C07-MG:G4{SM2H:842}Fld:I,C07,,,sm2hg4c01b,SEXT,G4,readback,,,,842,,,V:1-SR,aphla.sys.V1SR,aphla.elemfield.k2
V:1-SR:C07-MG:G4{SM2H:843}Fld:SP,C07,,,sm2hg4c01b,SEXT,G4,setpoint,,,,843,,,V:1-SR,aphla.sys.V1SR,aphla.elemfield.k2
V:1-SR:C07-MG:G4{SM2H:843}Fld:I,C07,,,sm2hg4c01b,SEXT,G4,readback,,,,843,,,V:1-SR,aphla.sys.V1SR,aphla.elemfield.k2
V:1-SR:C07-MG:G4{QM2:845}Fld:SP,C07,,,qm2g4c01b,QUAD,G4,setpoint,,,,845,,,V:1-SR,aphla.sys.V1SR,aphla.elemfield.k1
V:1-SR:C07-MG:G4{QM2:845}Fld:I,C07,,,qm2g4c01b,QUAD,G4,readback,,,,845,,,V:1-SR,aphla.sys.V1SR,aphla.elemfield.k1
V:1-SR:C07-MG:G4{SM1:847}Fld:SP,C07,,,sm1g4c01b,SEXT,G4,setpoint,,,,847,,,V:1-SR,aphla.sys.V1SR,aphla.elemfield.k2
V:1-SR:C07-MG:G4{SM1:847}Fld:I,C07,,,sm1g4c01b,SEXT,G4,readback,,,,847,,,V:1-SR,aphla.sys.V1SR,aphla.elemfield.k2
V:1-SR:C07-BI:G4{BPM:849}SA:X,C07,,,p_bpm_849,BPM,G4,X,,,,849,,,V:1-SR,aphla.sys.V1SR
V:1-SR:C07-BI:G4{BPM:849}SA:Y,C07,,,p_bpm_849,BPM,G4,Y,,,,849,,,V:1-SR,aphla.sys.V1SR
V:1-SR:C07-MG:G4{QM1:851}Fld:SP,C07,,,qm1g4c01b,QUAD,G4,setpoint,,,,851,,,V:1-SR,aphla.sys.V1SR,aphla.elemfield.k1
V:1-SR:C07-MG:G4{QM1:851}Fld:I,C07,,,qm1g4c01b,QUAD,G4,readback,,,,851,,,V:1-SR,aphla.sys.V1SR,aphla.elemfield.k1
V:1-SR:C07-MG:G4{CH:854}Fld:SP,C07,,,ch_854,HCOR,G4,setpoint,,,,854,,,V:1-SR,aphla.sys.V1SR,aphla.elemfield.x
V:1-SR:C07-MG:G4{CH:854}Fld:I,C07,,,ch_854,HCOR,G4,readback,,,,854,,,V:1-SR,aphla.sys.V1SR,aphla.elemfield.x
V:1-SR:C07-MG:G4{CV:855}Fld:SP,C07,,,cv_855,VCOR,G4,setpoint,,,,855,,,V:1-SR,aphla.sys.V1SR,aphla.elemfield.y
V:1-SR:C07-MG:G4{CV:855}Fld:I,C07,,,cv_855,VCOR,G4,readback,,,,855,,,V:1-SR,aphla.sys.V1SR,aphla.elemfield.y
V:1-SR:C07-MG:G5{B1:862}Fld:SP,C07,,,b1g5c01b,DIPOLE,G5,setpoint,,,,862,,,V:1-SR,aphla.sys.V1SR
V:1-SR:C07-MG:G5{B1:862}Fld:I,C07,,,b1g5c01b,DIPOLE,G5,readback,,,,862,,,V:1-SR,aphla.sys.V1SR
V:1-SR:C07-MG:G6{CH:867}Fld:SP,C07,,,ch_867,HCOR,G6,setpoint,,,,867,,,V:1-SR,aphla.sys.V1SR,aphla.elemfield.x
V:1-SR:C07-MG:G6{CH:867}Fld:I,C07,,,ch_867,HCOR,G6,readback,,,,867,,,V:1-SR,aphla.sys.V1SR,aphla.elemfield.x
V:1-SR:C07-MG:G6{CV:868}Fld:SP,C07,,,cv_868,VCOR,G6,setpoint,,,,868,,,V:1-SR,aphla.sys.V1SR,aphla.elemfield.y
V:1-SR:C07-MG:G6{CV:868}Fld:I,C07,,,cv_868,VCOR,G6,readback,,,,868,,,V:1-SR,aphla.sys.V1SR,aphla.elemfield.y
V:1-SR:C07-MG:G6{SH4:871}Fld:SP,C07,,,sh4g6c01b,SEXT,G6,setpoint,,,,871,,,V:1-SR,aphla.sys.V1SR,aphla.elemfield.k2
V:1-SR:C07-MG:G6{SH4:871}Fld:I,C07,,,sh4g6c01b,SEXT,G6,readback,,,,871,,,V:1-SR,aphla.sys.V1SR,aphla.elemfield.k2
V:1-SR:C07-BI:G6{BPM:873}SA:X,C07,,,p_bpm_873,BPM,G6,X,,,,873,,,V:1-SR,aphla.sys.V1SR
V:1-SR:C07-BI:G6{BPM:873}SA:Y,C07,,,p_bpm_873,BPM,G6,Y,,,,873,,,V:1-SR,aphla.sys.V1SR
V:1-SR:C07-MG:G6{QH3:875}Fld:SP,C07,,,qh3g6c01b,QUAD,G6,setpoint,,,,875,,,V:1-SR,aphla.sys.V1SR,aphla.elemfield.k1
V:1-SR:C07-MG:G6{QH3:875}Fld:I,C07,,,qh3g6c01b,QUAD,G6,readback,,,,875,,,V:1-SR,aphla.sys.V1SR,aphla.elemfield.k1
V:1-SR:C07-MG:G6{SH3:877}Fld:SP,C07,,,sh3g6c01b,SEXT,G6,setpoint,,,,877,,,V:1-SR,aphla.sys.V1SR,aphla.elemfield.k2
V:1-SR:C07-MG:G6{SH3:877}Fld:I,C07,,,sh3g6c01b,SEXT,G6,readback,,,,877,,,V:1-SR,aphla.sys.V1SR,aphla.elemfield.k2
V:1-SR:C07-MG:G6{QH2:879}Fld:SP,C07,,,qh2g6c01b,QUAD,G6,setpoint,,,,879,,,V:1-SR,aphla.sys.V1SR,aphla.elemfield.k1
V:1-SR:C07-MG:G6{QH2:879}Fld:I,C07,,,qh2g6c01b,QUAD,G6,readback,,,,879,,,V:1-SR,aphla.sys.V1SR,aphla.elemfield.k1
V:1-SR:C07-MG:G6{CH:882}Fld:SP,C07,,,ch_882,HCOR,G6,setpoint,,,,882,,,V:1-SR,aphla.sys.V1SR,aphla.elemfield.x
V:1-SR:C07-MG:G6{CH:882}Fld:I,C07,,,ch_882,HCOR,G6,readback,,,,882,,,V:1-SR,aphla.sys.V1SR,aphla.elemfield.x
V:1-SR:C07-MG:G6{CV:883}Fld:SP,C07,,,cv_883,VCOR,G6,setpoint,,,,883,,,V:1-SR,aphla.sys.V1SR,aphla.elemfield.y
V:1-SR:C07-MG:G6{CV:883}Fld:I,C07,,,cv_883,VCOR,G6,readback,,,,883,,,V:1-SR,aphla.sys.V1SR,aphla.elemfield.y
V:1-SR:C07-MG:G6{QH1:886}Fld:SP,C07,,,qh1g6c01b,QUAD,G6,setpoint,,,,886,,,V:1-SR,aphla.sys.V1SR,aphla.elemfield.k1
V:1-SR:C07-MG:G6{QH1:886}Fld:I,C07,,,qh1g6c01b,QUAD,G6,readback,,,,886,,,V:1-SR,aphla.sys.V1SR,aphla.elemfield.k1
V:1-SR:C07-BI:G6{BPM:888}SA:X,C07,,,p_bpm_888,BPM,G6,X,,,,888,,,V:1-SR,aphla.sys.V1SR
V:1-SR:C07-BI:G6{BPM:888}SA:Y,C07,,,p_bpm_888,BPM,G6,Y,,,,888,,,V:1-SR,aphla.sys.V1SR
V:1-SR:C07-MG:G6{SH1:890}Fld:SP,C07,,,sh1g6c01b,SEXT,G6,setpoint,,,,890,,,V:1-SR,aphla.sys.V1SR,aphla.elemfield.k2
V:1-SR:C07-MG:G6{SH1:890}Fld:I,C07,,,sh1g6c01b,SEXT,G6,readback,,,,890,,,V:1-SR,aphla.sys.V1SR,aphla.elemfield.k2
V:1-SR:C08-MG:G2{SH1:903}Fld:SP,C08,,,sh1g2c30a,SEXT,G2,setpoint,,,,903,,,V:1-SR,aphla.sys.V1SR,aphla.elemfield.k2
V:1-SR:C08-MG:G2{SH1:903}Fld:I,C08,,,sh1g2c30a,SEXT,G2,readback,,,,903,,,V:1-SR,aphla.sys.V1SR,aphla.elemfield.k2
V:1-SR:C08-BI:G2{BPM:905}SA:X,C08,,,p_bpm_905,BPM,G2,X,,,,905,,,V:1-SR,aphla.sys.V1SR
V:1-SR:C08-BI:G2{BPM:905}SA:Y,C08,,,p_bpm_905,BPM,G2,Y,,,,905,,,V:1-SR,aphla.sys.V1SR
V:1-SR:C08-MG:G2{QH1:907}Fld:SP,C08,,,qh1g2c30a,QUAD,G2,setpoint,,,,907,,,V:1-SR,aphla.sys.V1SR,aphla.elemfield.k1
V:1-SR:C08-MG:G2{QH1:907}Fld:I,C08,,,qh1g2c30a,QUAD,G2,readback,,,,907,,,V:1-SR,aphla.sys.V1SR,aphla.elemfield.k1
V:1-SR:C08-MG:G2{SQHH:909}Fld:SP,C08,,,sqhhg2c30a,QUAD,G2,setpoint,,,,909,,,V:1-SR,aphla.sys.V1SR,aphla.elemfield.k1
V:1-SR:C08-MG:G2{SQHH:909}Fld:I,C08,,,sqhhg2c30a,QUAD,G2,readback,,,,909,,,V:1-SR,aphla.sys.V1SR,aphla.elemfield.k1
V:1-SR:C08-MG:G2{CH:910}Fld:SP,C08,,,ch_910,HCOR,G2,setpoint,,,,910,,,V:1-SR,aphla.sys.V1SR,aphla.elemfield.x
V:1-SR:C08-MG:G2{CH:910}Fld:I,C08,,,ch_910,HCOR,G2,readback,,,,910,,,V:1-SR,aphla.sys.V1SR,aphla.elemfield.x
V:1-SR:C08-MG:G2{CV:911}Fld:SP,C08,,,cv_911,VCOR,G2,setpoint,,,,911,,,V:1-SR,aphla.sys.V1SR,aphla.elemfield.y
V:1-SR:C08-MG:G2{CV:911}Fld:I,C08,,,cv_911,VCOR,G2,readback,,,,911,,,V:1-SR,aphla.sys.V1SR,aphla.elemfield.y
V:1-SR:C08-MG:G2{SQHH:912}Fld:SP,C08,,,sqhhg2c30a,QUAD,G2,setpoint,,,,912,,,V:1-SR,aphla.sys.V1SR,aphla.elemfield.k1
V:1-SR:C08-MG:G2{SQHH:912}Fld:I,C08,,,sqhhg2c30a,QUAD,G2,readback,,,,912,,,V:1-SR,aphla.sys.V1SR,aphla.elemfield.k1
V:1-SR:C08-MG:G2{QH2:914}Fld:SP,C08,,,qh2g2c30a,QUAD,G2,setpoint,,,,914,,,V:1-SR,aphla.sys.V1SR,aphla.elemfield.k1
V:1-SR:C08-MG:G2{QH2:914}Fld:I,C08,,,qh2g2c30a,QUAD,G2,readback,,,,914,,,V:1-SR,aphla.sys.V1SR,aphla.elemfield.k1
V:1-SR:C08-MG:G2{SH3:916}Fld:SP,C08,,,sh3g2c30a,SEXT,G2,setpoint,,,,916,,,V:1-SR,aphla.sys.V1SR,aphla.elemfield.k2
V:1-SR:C08-MG:G2{SH3:916}Fld:I,C08,,,sh3g2c30a,SEXT,G2,readback,,,,916,,,V:1-SR,aphla.sys.V1SR,aphla.elemfield.k2
V:1-SR:C08-MG:G2{QH3:918}Fld:SP,C08,,,qh3g2c30a,QUAD,G2,setpoint,,,,918,,,V:1-SR,aphla.sys.V1SR,aphla.elemfield.k1
V:1-SR:C08-MG:G2{QH3:918}Fld:I,C08,,,qh3g2c30a,QUAD,G2,readback,,,,918,,,V:1-SR,aphla.sys.V1SR,aphla.elemfield.k1
V:1-SR:C08-BI:G2{BPM:920}SA:X,C08,,,p_bpm_920,BPM,G2,X,,,,920,,,V:1-SR,aphla.sys.V1SR
V:1-SR:C08-BI:G2{BPM:920}SA:Y,C08,,,p_bpm_920,BPM,G2,Y,,,,920,,,V:1-SR,aphla.sys.V1SR
V:1-SR:C08-MG:G2{SH4:922}Fld:SP,C08,,,sh4g2c30a,SEXT,G2,setpoint,,,,922,,,V:1-SR,aphla.sys.V1SR,aphla.elemfield.k2
V:1-SR:C08-MG:G2{SH4:922}Fld:I,C08,,,sh4g2c30a,SEXT,G2,readback,,,,922,,,V:1-SR,aphla.sys.V1SR,aphla.elemfield.k2
V:1-SR:C08-MG:G2{CH:925}Fld:SP,C08,,,ch_925,HCOR,G2,setpoint,,,,925,,,V:1-SR,aphla.sys.V1SR,aphla.elemfield.x
V:1-SR:C08-MG:G2{CH:925}Fld:I,C08,,,ch_925,HCOR,G2,readback,,,,925,,,V:1-SR,aphla.sys.V1SR,aphla.elemfield.x
V:1-SR:C08-MG:G2{CV:926}Fld:SP,C08,,,cv_926,VCOR,G2,setpoint,,,,926,,,V:1-SR,aphla.sys.V1SR,aphla.elemfield.y
V:1-SR:C08-MG:G2{CV:926}Fld:I,C08,,,cv_926,VCOR,G2,readback,,,,926,,,V:1-SR,aphla.sys.V1SR,aphla.elemfield.y
V:1-SR:C08-MG:G3{B1:931}Fld:SP,C08,,,b1g3c30a,DIPOLE,G3,setpoint,,,,931,,,V:1-SR,aphla.sys.V1SR
V:1-SR:C08-MG:G3{B1:931}Fld:I,C08,,,b1g3c30a,DIPOLE,G3,readback,,,,931,,,V:1-SR,aphla.sys.V1SR
V:1-SR:C08-MG:G4{CH:936}Fld:SP,C08,,,ch_936,HCOR,G4,setpoint,,,,936,,,V:1-SR,aphla.sys.V1SR,aphla.elemfield.x
V:1-SR:C08-MG:G4{CH:936}Fld:I,C08,,,ch_936,HCOR,G4,readback,,,,936,,,V:1-SR,aphla.sys.V1SR,aphla.elemfield.x
V:1-SR:C08-MG:G4{CV:937}Fld:SP,C08,,,cv_937,VCOR,G4,setpoint,,,,937,,,V:1-SR,aphla.sys.V1SR,aphla.elemfield.y
V:1-SR:C08-MG:G4{CV:937}Fld:I,C08,,,cv_937,VCOR,G4,readback,,,,937,,,V:1-SR,aphla.sys.V1SR,aphla.elemfield.y
V:1-SR:C08-MG:G4{QM1:940}Fld:SP,C08,,,qm1g4c30a,QUAD,G4,setpoint,,,,940,,,V:1-SR,aphla.sys.V1SR,aphla.elemfield.k1
V:1-SR:C08-MG:G4{QM1:940}Fld:I,C08,,,qm1g4c30a,QUAD,G4,readback,,,,940,,,V:1-SR,aphla.sys.V1SR,aphla.elemfield.k1
V:1-SR:C08-MG:G4{SM1:942}Fld:SP,C08,,,sm1g4c30a,SEXT,G4,setpoint,,,,942,,,V:1-SR,aphla.sys.V1SR,aphla.elemfield.k2
V:1-SR:C08-MG:G4{SM1:942}Fld:I,C08,,,sm1g4c30a,SEXT,G4,readback,,,,942,,,V:1-SR,aphla.sys.V1SR,aphla.elemfield.k2
V:1-SR:C08-BI:G4{BPM:947}SA:X,C08,,,p_bpm_947,BPM,G4,X,,,,947,,,V:1-SR,aphla.sys.V1SR
V:1-SR:C08-BI:G4{BPM:947}SA:Y,C08,,,p_bpm_947,BPM,G4,Y,,,,947,,,V:1-SR,aphla.sys.V1SR
V:1-SR:C08-MG:G4{QM2:949}Fld:SP,C08,,,qm2g4c30a,QUAD,G4,setpoint,,,,949,,,V:1-SR,aphla.sys.V1SR,aphla.elemfield.k1
V:1-SR:C08-MG:G4{QM2:949}Fld:I,C08,,,qm2g4c30a,QUAD,G4,readback,,,,949,,,V:1-SR,aphla.sys.V1SR,aphla.elemfield.k1
V:1-SR:C08-MG:G4{SM2H:951}Fld:SP,C08,,,sm2hg4c30b,SEXT,G4,setpoint,,,,951,,,V:1-SR,aphla.sys.V1SR,aphla.elemfield.k2
V:1-SR:C08-MG:G4{SM2H:951}Fld:I,C08,,,sm2hg4c30b,SEXT,G4,readback,,,,951,,,V:1-SR,aphla.sys.V1SR,aphla.elemfield.k2
V:1-SR:C08-MG:G4{SM2H:952}Fld:SP,C08,,,sm2hg4c30b,SEXT,G4,setpoint,,,,952,,,V:1-SR,aphla.sys.V1SR,aphla.elemfield.k2
V:1-SR:C08-MG:G4{SM2H:952}Fld:I,C08,,,sm2hg4c30b,SEXT,G4,readback,,,,952,,,V:1-SR,aphla.sys.V1SR,aphla.elemfield.k2
V:1-SR:C08-MG:G4{QM2:954}Fld:SP,C08,,,qm2g4c30b,QUAD,G4,setpoint,,,,954,,,V:1-SR,aphla.sys.V1SR,aphla.elemfield.k1
V:1-SR:C08-MG:G4{QM2:954}Fld:I,C08,,,qm2g4c30b,QUAD,G4,readback,,,,954,,,V:1-SR,aphla.sys.V1SR,aphla.elemfield.k1
V:1-SR:C08-MG:G4{SM1:956}Fld:SP,C08,,,sm1g4c30b,SEXT,G4,setpoint,,,,956,,,V:1-SR,aphla.sys.V1SR,aphla.elemfield.k2
V:1-SR:C08-MG:G4{SM1:956}Fld:I,C08,,,sm1g4c30b,SEXT,G4,readback,,,,956,,,V:1-SR,aphla.sys.V1SR,aphla.elemfield.k2
V:1-SR:C08-BI:G4{BPM:958}SA:X,C08,,,p_bpm_958,BPM,G4,X,,,,958,,,V:1-SR,aphla.sys.V1SR
V:1-SR:C08-BI:G4{BPM:958}SA:Y,C08,,,p_bpm_958,BPM,G4,Y,,,,958,,,V:1-SR,aphla.sys.V1SR
V:1-SR:C08-MG:G4{QM1:960}Fld:SP,C08,,,qm1g4c30b,QUAD,G4,setpoint,,,,960,,,V:1-SR,aphla.sys.V1SR,aphla.elemfield.k1
V:1-SR:C08-MG:G4{QM1:960}Fld:I,C08,,,qm1g4c30b,QUAD,G4,readback,,,,960,,,V:1-SR,aphla.sys.V1SR,aphla.elemfield.k1
V:1-SR:C08-MG:G4{CH:963}Fld:SP,C08,,,ch_963,HCOR,G4,setpoint,,,,963,,,V:1-SR,aphla.sys.V1SR,aphla.elemfield.x
V:1-SR:C08-MG:G4{CH:963}Fld:I,C08,,,ch_963,HCOR,G4,readback,,,,963,,,V:1-SR,aphla.sys.V1SR,aphla.elemfield.x
V:1-SR:C08-MG:G4{CV:964}Fld:SP,C08,,,cv_964,VCOR,G4,setpoint,,,,964,,,V:1-SR,aphla.sys.V1SR,aphla.elemfield.y
V:1-SR:C08-MG:G4{CV:964}Fld:I,C08,,,cv_964,VCOR,G4,readback,,,,964,,,V:1-SR,aphla.sys.V1SR,aphla.elemfield.y
V:1-SR:C08-MG:G5{B1:971}Fld:SP,C08,,,b1g5c30b,DIPOLE,G5,setpoint,,,,971,,,V:1-SR,aphla.sys.V1SR
V:1-SR:C08-MG:G5{B1:971}Fld:I,C08,,,b1g5c30b,DIPOLE,G5,readback,,,,971,,,V:1-SR,aphla.sys.V1SR
V:1-SR:C08-MG:G6{QL3:976}Fld:SP,C08,,,ql3g6c30b,QUAD,G6,setpoint,,,,976,,,V:1-SR,aphla.sys.V1SR,aphla.elemfield.k1
V:1-SR:C08-MG:G6{QL3:976}Fld:I,C08,,,ql3g6c30b,QUAD,G6,readback,,,,976,,,V:1-SR,aphla.sys.V1SR,aphla.elemfield.k1
V:1-SR:C08-BI:G6{BPM:978}SA:X,C08,,,p_bpm_978,BPM,G6,X,,,,978,,,V:1-SR,aphla.sys.V1SR
V:1-SR:C08-BI:G6{BPM:978}SA:Y,C08,,,p_bpm_978,BPM,G6,Y,,,,978,,,V:1-SR,aphla.sys.V1SR
V:1-SR:C08-MG:G6{SL3:980}Fld:SP,C08,,,sl3g6c30b,SEXT,G6,setpoint,,,,980,,,V:1-SR,aphla.sys.V1SR,aphla.elemfield.k2
V:1-SR:C08-MG:G6{SL3:980}Fld:I,C08,,,sl3g6c30b,SEXT,G6,readback,,,,980,,,V:1-SR,aphla.sys.V1SR,aphla.elemfield.k2
V:1-SR:C08-MG:G6{CH:983}Fld:SP,C08,,,ch_983,HCOR,G6,setpoint,,,,983,,,V:1-SR,aphla.sys.V1SR,aphla.elemfield.x
V:1-SR:C08-MG:G6{CH:983}Fld:I,C08,,,ch_983,HCOR,G6,readback,,,,983,,,V:1-SR,aphla.sys.V1SR,aphla.elemfield.x
V:1-SR:C08-MG:G6{CV:984}Fld:SP,C08,,,cv_984,VCOR,G6,setpoint,,,,984,,,V:1-SR,aphla.sys.V1SR,aphla.elemfield.y
V:1-SR:C08-MG:G6{CV:984}Fld:I,C08,,,cv_984,VCOR,G6,readback,,,,984,,,V:1-SR,aphla.sys.V1SR,aphla.elemfield.y
V:1-SR:C08-MG:G6{QL2:987}Fld:SP,C08,,,ql2g6c30b,QUAD,G6,setpoint,,,,987,,,V:1-SR,aphla.sys.V1SR,aphla.elemfield.k1
V:1-SR:C08-MG:G6{QL2:987}Fld:I,C08,,,ql2g6c30b,QUAD,G6,readback,,,,987,,,V:1-SR,aphla.sys.V1SR,aphla.elemfield.k1
V:1-SR:C08-MG:G6{SL2:989}Fld:SP,C08,,,sl2g6c30b,SEXT,G6,setpoint,,,,989,,,V:1-SR,aphla.sys.V1SR,aphla.elemfield.k2
V:1-SR:C08-MG:G6{SL2:989}Fld:I,C08,,,sl2g6c30b,SEXT,G6,readback,,,,989,,,V:1-SR,aphla.sys.V1SR,aphla.elemfield.k2
V:1-SR:C08-MG:G6{CH:992}Fld:SP,C08,,,ch_992,HCOR,G6,setpoint,,,,992,,,V:1-SR,aphla.sys.V1SR,aphla.elemfield.x
V:1-SR:C08-MG:G6{CH:992}Fld:I,C08,,,ch_992,HCOR,G6,readback,,,,992,,,V:1-SR,aphla.sys.V1SR,aphla.elemfield.x
V:1-SR:C08-MG:G6{CV:993}Fld:SP,C08,,,cv_993,VCOR,G6,setpoint,,,,993,,,V:1-SR,aphla.sys.V1SR,aphla.elemfield.y
V:1-SR:C08-MG:G6{CV:993}Fld:I,C08,,,cv_993,VCOR,G6,readback,,,,993,,,V:1-SR,aphla.sys.V1SR,aphla.elemfield.y
V:1-SR:C08-MG:G6{QL1:996}Fld:SP,C08,,,ql1g6c30b,QUAD,G6,setpoint,,,,996,,,V:1-SR,aphla.sys.V1SR,aphla.elemfield.k1
V:1-SR:C08-MG:G6{QL1:996}Fld:I,C08,,,ql1g6c30b,QUAD,G6,readback,,,,996,,,V:1-SR,aphla.sys.V1SR,aphla.elemfield.k1
V:1-SR:C08-BI:G6{BPM:998}SA:X,C08,,,p_bpm_998,BPM,G6,X,,,,998,,,V:1-SR,aphla.sys.V1SR
V:1-SR:C08-BI:G6{BPM:998}SA:Y,C08,,,p_bpm_998,BPM,G6,Y,,,,998,,,V:1-SR,aphla.sys.V1SR
V:1-SR:C08-MG:G6{SL1:1000}Fld:SP,C08,,,sl1g6c30b,SEXT,G6,setpoint,,,,1000,,,V:1-SR,aphla.sys.V1SR,aphla.elemfield.k2
V:1-SR:C08-MG:G6{SL1:1000}Fld:I,C08,,,sl1g6c30b,SEXT,G6,readback,,,,1000,,,V:1-SR,aphla.sys.V1SR,aphla.elemfield.k2
V:1-SR:C09-MG:G2{SL1:1017}Fld:SP,C09,,,sl1g2c01a,SEXT,G2,setpoint,,,,1017,,,V:1-SR,aphla.sys.V1SR,aphla.elemfield.k2
V:1-SR:C09-MG:G2{SL1:1017}Fld:I,C09,,,sl1g2c01a,SEXT,G2,readback,,,,1017,,,V:1-SR,aphla.sys.V1SR,aphla.elemfield.k2
V:1-SR:C09-BI:G2{BPM:1019}SA:X,C09,,,p_bpm_1019,BPM,G2,X,,,,1019,,,V:1-SR,aphla.sys.V1SR
V:1-SR:C09-BI:G2{BPM:1019}SA:Y,C09,,,p_bpm_1019,BPM,G2,Y,,,,1019,,,V:1-SR,aphla.sys.V1SR
V:1-SR:C09-MG:G2{QL1:1021}Fld:SP,C09,,,ql1g2c01a,QUAD,G2,setpoint,,,,1021,,,V:1-SR,aphla.sys.V1SR,aphla.elemfield.k1
V:1-SR:C09-MG:G2{QL1:1021}Fld:I,C09,,,ql1g2c01a,QUAD,G2,readback,,,,1021,,,V:1-SR,aphla.sys.V1SR,aphla.elemfield.k1
V:1-SR:C09-MG:G2{CH:1024}Fld:SP,C09,,,ch_1024,HCOR,G2,setpoint,,,,1024,,,V:1-SR,aphla.sys.V1SR,aphla.elemfield.x
V:1-SR:C09-MG:G2{CH:1024}Fld:I,C09,,,ch_1024,HCOR,G2,readback,,,,1024,,,V:1-SR,aphla.sys.V1SR,aphla.elemfield.x
V:1-SR:C09-MG:G2{CV:1025}Fld:SP,C09,,,cv_1025,VCOR,G2,setpoint,,,,1025,,,V:1-SR,aphla.sys.V1SR,aphla.elemfield.y
V:1-SR:C09-MG:G2{CV:1025}Fld:I,C09,,,cv_1025,VCOR,G2,readback,,,,1025,,,V:1-SR,aphla.sys.V1SR,aphla.elemfield.y
V:1-SR:C09-MG:G2{SL2:1028}Fld:SP,C09,,,sl2g2c01a,SEXT,G2,setpoint,,,,1028,,,V:1-SR,aphla.sys.V1SR,aphla.elemfield.k2
V:1-SR:C09-MG:G2{SL2:1028}Fld:I,C09,,,sl2g2c01a,SEXT,G2,readback,,,,1028,,,V:1-SR,aphla.sys.V1SR,aphla.elemfield.k2
V:1-SR:C09-MG:G2{QL2:1030}Fld:SP,C09,,,ql2g2c01a,QUAD,G2,setpoint,,,,1030,,,V:1-SR,aphla.sys.V1SR,aphla.elemfield.k1
V:1-SR:C09-MG:G2{QL2:1030}Fld:I,C09,,,ql2g2c01a,QUAD,G2,readback,,,,1030,,,V:1-SR,aphla.sys.V1SR,aphla.elemfield.k1
V:1-SR:C09-MG:G2{CH:1033}Fld:SP,C09,,,ch_1033,HCOR,G2,setpoint,,,,1033,,,V:1-SR,aphla.sys.V1SR,aphla.elemfield.x
V:1-SR:C09-MG:G2{CH:1033}Fld:I,C09,,,ch_1033,HCOR,G2,readback,,,,1033,,,V:1-SR,aphla.sys.V1SR,aphla.elemfield.x
V:1-SR:C09-MG:G2{CV:1034}Fld:SP,C09,,,cv_1034,VCOR,G2,setpoint,,,,1034,,,V:1-SR,aphla.sys.V1SR,aphla.elemfield.y
V:1-SR:C09-MG:G2{CV:1034}Fld:I,C09,,,cv_1034,VCOR,G2,readback,,,,1034,,,V:1-SR,aphla.sys.V1SR,aphla.elemfield.y
V:1-SR:C09-MG:G2{SL3:1037}Fld:SP,C09,,,sl3g2c01a,SEXT,G2,setpoint,,,,1037,,,V:1-SR,aphla.sys.V1SR,aphla.elemfield.k2
V:1-SR:C09-MG:G2{SL3:1037}Fld:I,C09,,,sl3g2c01a,SEXT,G2,readback,,,,1037,,,V:1-SR,aphla.sys.V1SR,aphla.elemfield.k2
V:1-SR:C09-BI:G2{BPM:1039}SA:X,C09,,,p_bpm_1039,BPM,G2,X,,,,1039,,,V:1-SR,aphla.sys.V1SR
