#pv_name, el_idx_va, machine, cell, girder, handle, el_name_va, el_field_va, el_type_va
V:2-SR:C05-MG:G6{CXH2:698}Fld:I,698,V:2-SR,C05,G6,readback,CXH2G6C05B,,Horizontal Corrector
V:2-SR:C05-MG:G6{CYH2:699}Fld:SP,699,V:2-SR,C05,G6,setpoint,CYH2G6C05B,,Vertical Corrector
V:2-SR:C05-MG:G6{CYH2:699}Fld:I,699,V:2-SR,C05,G6,readback,CYH2G6C05B,,Vertical Corrector
V:2-SR:C05-MG:G6{SH4:702}Fld:SP,702,V:2-SR,C05,G6,setpoint,SH4G6C05B,K,Sextupole
V:2-SR:C05-MG:G6{SH4:702}Fld:I,702,V:2-SR,C05,G6,readback,SH4G6C05B,K,Sextupole
V:2-SR:C05-BI:G6{PH2:704}SA:X,704,V:2-SR,C05,G6,readback,PH2G6C05B,X,Beam Position Monitor
V:2-SR:C05-BI:G6{PH2:704}SA:Y,704,V:2-SR,C05,G6,readback,PH2G6C05B,Y,Beam Position Monitor
V:2-SR:C05-MG:G6{QH3:706}Fld:SP,706,V:2-SR,C05,G6,setpoint,QH3G6C05B,K,Quadrupole
V:2-SR:C05-MG:G6{QH3:706}Fld:I,706,V:2-SR,C05,G6,readback,QH3G6C05B,K,Quadrupole
V:2-SR:C05-MG:G6{SH3:708}Fld:SP,708,V:2-SR,C05,G6,setpoint,SH3G6C05B,K,Sextupole
V:2-SR:C05-MG:G6{SH3:708}Fld:I,708,V:2-SR,C05,G6,readback,SH3G6C05B,K,Sextupole
V:2-SR:C05-MG:G6{QH2:710}Fld:SP,710,V:2-SR,C05,G6,setpoint,QH2G6C05B,K,Quadrupole
V:2-SR:C05-MG:G6{QH2:710}Fld:I,710,V:2-SR,C05,G6,readback,QH2G6C05B,K,Quadrupole
V:2-SR:C05-MG:G6{CXH1:713}Fld:SP,713,V:2-SR,C05,G6,setpoint,CXH1G6C05B,,Horizontal Corrector
V:2-SR:C05-MG:G6{CXH1:713}Fld:I,713,V:2-SR,C05,G6,readback,CXH1G6C05B,,Horizontal Corrector
V:2-SR:C05-MG:G6{CYH1:714}Fld:SP,714,V:2-SR,C05,G6,setpoint,CYH1G6C05B,,Vertical Corrector
V:2-SR:C05-MG:G6{CYH1:714}Fld:I,714,V:2-SR,C05,G6,readback,CYH1G6C05B,,Vertical Corrector
V:2-SR:C05-MG:G6{QH1:717}Fld:SP,717,V:2-SR,C05,G6,setpoint,QH1G6C05B,K,Quadrupole
V:2-SR:C05-MG:G6{QH1:717}Fld:I,717,V:2-SR,C05,G6,readback,QH1G6C05B,K,Quadrupole
V:2-SR:C05-BI:G6{PH1:719}SA:X,719,V:2-SR,C05,G6,readback,PH1G6C05B,X,Beam Position Monitor
V:2-SR:C05-BI:G6{PH1:719}SA:Y,719,V:2-SR,C05,G6,readback,PH1G6C05B,Y,Beam Position Monitor
V:2-SR:C05-MG:G6{SH1:721}Fld:SP,721,V:2-SR,C05,G6,setpoint,SH1G6C05B,K,Sextupole
V:2-SR:C05-MG:G6{SH1:721}Fld:I,721,V:2-SR,C05,G6,readback,SH1G6C05B,K,Sextupole
V:2-SR:C06-MG:G1{FXH1:726}Fld:SP,726,V:2-SR,C06,G1,setpoint,FXH1G1C06A,,Horizontal Corrector
V:2-SR:C06-MG:G1{FXH1:726}Fld:I,726,V:2-SR,C06,G1,readback,FXH1G1C06A,,Horizontal Corrector
V:2-SR:C06-MG:G1{FYH1:727}Fld:SP,727,V:2-SR,C06,G1,setpoint,FYH1G1C06A,,Vertical Corrector
V:2-SR:C06-MG:G1{FYH1:727}Fld:I,727,V:2-SR,C06,G1,readback,FYH1G1C06A,,Vertical Corrector
V:2-SR:C06-MG:G1{FXH2:732}Fld:SP,732,V:2-SR,C06,G1,setpoint,FXH2G1C06A,,Horizontal Corrector
V:2-SR:C06-MG:G1{FXH2:732}Fld:I,732,V:2-SR,C06,G1,readback,FXH2G1C06A,,Horizontal Corrector
V:2-SR:C06-MG:G1{FYH2:733}Fld:SP,733,V:2-SR,C06,G1,setpoint,FYH2G1C06A,,Vertical Corrector
V:2-SR:C06-MG:G1{FYH2:733}Fld:I,733,V:2-SR,C06,G1,readback,FYH2G1C06A,,Vertical Corrector
V:2-SR:C06-MG:G2{SH1:738}Fld:SP,738,V:2-SR,C06,G2,setpoint,SH1G2C06A,K,Sextupole
V:2-SR:C06-MG:G2{SH1:738}Fld:I,738,V:2-SR,C06,G2,readback,SH1G2C06A,K,Sextupole
V:2-SR:C06-BI:G2{PH1:740}SA:X,740,V:2-SR,C06,G2,readback,PH1G2C06A,X,Beam Position Monitor
V:2-SR:C06-BI:G2{PH1:740}SA:Y,740,V:2-SR,C06,G2,readback,PH1G2C06A,Y,Beam Position Monitor
V:2-SR:C06-MG:G2{QH1:742}Fld:SP,742,V:2-SR,C06,G2,setpoint,QH1G2C06A,K,Quadrupole
V:2-SR:C06-MG:G2{QH1:742}Fld:I,742,V:2-SR,C06,G2,readback,QH1G2C06A,K,Quadrupole
V:2-SR:C06-MG:G2{SQHH:744}Fld:SP,744,V:2-SR,C06,G2,setpoint,SQHHG2C06A,K,Quadrupole
V:2-SR:C06-MG:G2{SQHH:744}Fld:I,744,V:2-SR,C06,G2,readback,SQHHG2C06A,K,Quadrupole
V:2-SR:C06-MG:G2{CXH1:745}Fld:SP,745,V:2-SR,C06,G2,setpoint,CXH1G2C06A,,Horizontal Corrector
V:2-SR:C06-MG:G2{CXH1:745}Fld:I,745,V:2-SR,C06,G2,readback,CXH1G2C06A,,Horizontal Corrector
V:2-SR:C06-MG:G2{CYH1:746}Fld:SP,746,V:2-SR,C06,G2,setpoint,CYH1G2C06A,,Vertical Corrector
V:2-SR:C06-MG:G2{CYH1:746}Fld:I,746,V:2-SR,C06,G2,readback,CYH1G2C06A,,Vertical Corrector
V:2-SR:C06-MG:G2{SQHH:747}Fld:SP,747,V:2-SR,C06,G2,setpoint,SQHHG2C06A,K,Quadrupole
V:2-SR:C06-MG:G2{SQHH:747}Fld:I,747,V:2-SR,C06,G2,readback,SQHHG2C06A,K,Quadrupole
V:2-SR:C06-MG:G2{QH2:749}Fld:SP,749,V:2-SR,C06,G2,setpoint,QH2G2C06A,K,Quadrupole
V:2-SR:C06-MG:G2{QH2:749}Fld:I,749,V:2-SR,C06,G2,readback,QH2G2C06A,K,Quadrupole
V:2-SR:C06-MG:G2{SH3:751}Fld:SP,751,V:2-SR,C06,G2,setpoint,SH3G2C06A,K,Sextupole
V:2-SR:C06-MG:G2{SH3:751}Fld:I,751,V:2-SR,C06,G2,readback,SH3G2C06A,K,Sextupole
V:2-SR:C06-MG:G2{QH3:753}Fld:SP,753,V:2-SR,C06,G2,setpoint,QH3G2C06A,K,Quadrupole
V:2-SR:C06-MG:G2{QH3:753}Fld:I,753,V:2-SR,C06,G2,readback,QH3G2C06A,K,Quadrupole
V:2-SR:C06-BI:G2{PH2:755}SA:X,755,V:2-SR,C06,G2,readback,PH2G2C06A,X,Beam Position Monitor
V:2-SR:C06-BI:G2{PH2:755}SA:Y,755,V:2-SR,C06,G2,readback,PH2G2C06A,Y,Beam Position Monitor
V:2-SR:C06-MG:G2{SH4:757}Fld:SP,757,V:2-SR,C06,G2,setpoint,SH4G2C06A,K,Sextupole
V:2-SR:C06-MG:G2{SH4:757}Fld:I,757,V:2-SR,C06,G2,readback,SH4G2C06A,K,Sextupole
V:2-SR:C06-MG:G2{CXH2:760}Fld:SP,760,V:2-SR,C06,G2,setpoint,CXH2G2C06A,,Horizontal Corrector
V:2-SR:C06-MG:G2{CXH2:760}Fld:I,760,V:2-SR,C06,G2,readback,CXH2G2C06A,,Horizontal Corrector
V:2-SR:C06-MG:G2{CYH2:761}Fld:SP,761,V:2-SR,C06,G2,setpoint,CYH2G2C06A,,Vertical Corrector
V:2-SR:C06-MG:G2{CYH2:761}Fld:I,761,V:2-SR,C06,G2,readback,CYH2G2C06A,,Vertical Corrector
V:2-SR:C06-MG:G3{B1:766}Fld:SP,766,V:2-SR,C06,G3,setpoint,B1G3C06A,T,Bending
V:2-SR:C06-MG:G3{B1:766}Fld:I,766,V:2-SR,C06,G3,readback,B1G3C06A,T,Bending
V:2-SR:C06-MG:G4{CXM1:771}Fld:SP,771,V:2-SR,C06,G4,setpoint,CXM1G4C06A,,Horizontal Corrector
V:2-SR:C06-MG:G4{CXM1:771}Fld:I,771,V:2-SR,C06,G4,readback,CXM1G4C06A,,Horizontal Corrector
V:2-SR:C06-MG:G4{CYM1:772}Fld:SP,772,V:2-SR,C06,G4,setpoint,CYM1G4C06A,,Vertical Corrector
V:2-SR:C06-MG:G4{CYM1:772}Fld:I,772,V:2-SR,C06,G4,readback,CYM1G4C06A,,Vertical Corrector
V:2-SR:C06-MG:G4{QM1:775}Fld:SP,775,V:2-SR,C06,G4,setpoint,QM1G4C06A,K,Quadrupole
V:2-SR:C06-MG:G4{QM1:775}Fld:I,775,V:2-SR,C06,G4,readback,QM1G4C06A,K,Quadrupole
V:2-SR:C06-MG:G4{SM1:777}Fld:SP,777,V:2-SR,C06,G4,setpoint,SM1G4C06A,K,Sextupole
V:2-SR:C06-MG:G4{SM1:777}Fld:I,777,V:2-SR,C06,G4,readback,SM1G4C06A,K,Sextupole
V:2-SR:C06-MG:G4{FXM1:780}Fld:SP,780,V:2-SR,C06,G4,setpoint,FXM1G4C06A,,Horizontal Corrector
V:2-SR:C06-MG:G4{FXM1:780}Fld:I,780,V:2-SR,C06,G4,readback,FXM1G4C06A,,Horizontal Corrector
V:2-SR:C06-MG:G4{FYM1:781}Fld:SP,781,V:2-SR,C06,G4,setpoint,FYM1G4C06A,,Vertical Corrector
V:2-SR:C06-MG:G4{FYM1:781}Fld:I,781,V:2-SR,C06,G4,readback,FYM1G4C06A,,Vertical Corrector
V:2-SR:C06-BI:G4{PM1:784}SA:X,784,V:2-SR,C06,G4,readback,PM1G4C06A,X,Beam Position Monitor
V:2-SR:C06-BI:G4{PM1:784}SA:Y,784,V:2-SR,C06,G4,readback,PM1G4C06A,Y,Beam Position Monitor
V:2-SR:C06-MG:G4{QM2:786}Fld:SP,786,V:2-SR,C06,G4,setpoint,QM2G4C06A,K,Quadrupole
V:2-SR:C06-MG:G4{QM2:786}Fld:I,786,V:2-SR,C06,G4,readback,QM2G4C06A,K,Quadrupole
V:2-SR:C06-MG:G4{SM2:788}Fld:SP,788,V:2-SR,C06,G4,setpoint,SM2G4C06B,K,Sextupole
V:2-SR:C06-MG:G4{SM2:788}Fld:I,788,V:2-SR,C06,G4,readback,SM2G4C06B,K,Sextupole
V:2-SR:C06-MG:G4{QM2:790}Fld:SP,790,V:2-SR,C06,G4,setpoint,QM2G4C06B,K,Quadrupole
V:2-SR:C06-MG:G4{QM2:790}Fld:I,790,V:2-SR,C06,G4,readback,QM2G4C06B,K,Quadrupole
V:2-SR:C06-MG:G4{SM1:792}Fld:SP,792,V:2-SR,C06,G4,setpoint,SM1G4C06B,K,Sextupole
V:2-SR:C06-MG:G4{SM1:792}Fld:I,792,V:2-SR,C06,G4,readback,SM1G4C06B,K,Sextupole
V:2-SR:C06-BI:G4{PM1:794}SA:X,794,V:2-SR,C06,G4,readback,PM1G4C06B,X,Beam Position Monitor
V:2-SR:C06-BI:G4{PM1:794}SA:Y,794,V:2-SR,C06,G4,readback,PM1G4C06B,Y,Beam Position Monitor
V:2-SR:C06-MG:G4{QM1:796}Fld:SP,796,V:2-SR,C06,G4,setpoint,QM1G4C06B,K,Quadrupole
V:2-SR:C06-MG:G4{QM1:796}Fld:I,796,V:2-SR,C06,G4,readback,QM1G4C06B,K,Quadrupole
V:2-SR:C06-MG:G4{CXM1:799}Fld:SP,799,V:2-SR,C06,G4,setpoint,CXM1G4C06B,,Horizontal Corrector
V:2-SR:C06-MG:G4{CXM1:799}Fld:I,799,V:2-SR,C06,G4,readback,CXM1G4C06B,,Horizontal Corrector
V:2-SR:C06-MG:G4{CYM1:800}Fld:SP,800,V:2-SR,C06,G4,setpoint,CYM1G4C06B,,Vertical Corrector
V:2-SR:C06-MG:G4{CYM1:800}Fld:I,800,V:2-SR,C06,G4,readback,CYM1G4C06B,,Vertical Corrector
V:2-SR:C06-MG:G5{B1:807}Fld:SP,807,V:2-SR,C06,G5,setpoint,B1G5C06B,T,Bending
V:2-SR:C06-MG:G5{B1:807}Fld:I,807,V:2-SR,C06,G5,readback,B1G5C06B,T,Bending
V:2-SR:C06-MG:G6{QL3:812}Fld:SP,812,V:2-SR,C06,G6,setpoint,QL3G6C06B,K,Quadrupole
V:2-SR:C06-MG:G6{QL3:812}Fld:I,812,V:2-SR,C06,G6,readback,QL3G6C06B,K,Quadrupole
V:2-SR:C06-BI:G6{PL2:814}SA:X,814,V:2-SR,C06,G6,readback,PL2G6C06B,X,Beam Position Monitor
V:2-SR:C06-BI:G6{PL2:814}SA:Y,814,V:2-SR,C06,G6,readback,PL2G6C06B,Y,Beam Position Monitor
V:2-SR:C06-MG:G6{SL3:816}Fld:SP,816,V:2-SR,C06,G6,setpoint,SL3G6C06B,K,Sextupole
V:2-SR:C06-MG:G6{SL3:816}Fld:I,816,V:2-SR,C06,G6,readback,SL3G6C06B,K,Sextupole
V:2-SR:C06-MG:G6{CXL2:819}Fld:SP,819,V:2-SR,C06,G6,setpoint,CXL2G6C06B,,Horizontal Corrector
V:2-SR:C06-MG:G6{CXL2:819}Fld:I,819,V:2-SR,C06,G6,readback,CXL2G6C06B,,Horizontal Corrector
V:2-SR:C06-MG:G6{CYL2:820}Fld:SP,820,V:2-SR,C06,G6,setpoint,CYL2G6C06B,,Vertical Corrector
V:2-SR:C06-MG:G6{CYL2:820}Fld:I,820,V:2-SR,C06,G6,readback,CYL2G6C06B,,Vertical Corrector
V:2-SR:C06-MG:G6{QL2:823}Fld:SP,823,V:2-SR,C06,G6,setpoint,QL2G6C06B,K,Quadrupole
V:2-SR:C06-MG:G6{QL2:823}Fld:I,823,V:2-SR,C06,G6,readback,QL2G6C06B,K,Quadrupole
V:2-SR:C06-MG:G6{SL2:825}Fld:SP,825,V:2-SR,C06,G6,setpoint,SL2G6C06B,K,Sextupole
V:2-SR:C06-MG:G6{SL2:825}Fld:I,825,V:2-SR,C06,G6,readback,SL2G6C06B,K,Sextupole
V:2-SR:C06-MG:G6{CXL1:828}Fld:SP,828,V:2-SR,C06,G6,setpoint,CXL1G6C06B,,Horizontal Corrector
V:2-SR:C06-MG:G6{CXL1:828}Fld:I,828,V:2-SR,C06,G6,readback,CXL1G6C06B,,Horizontal Corrector
V:2-SR:C06-MG:G6{CYL1:829}Fld:SP,829,V:2-SR,C06,G6,setpoint,CYL1G6C06B,,Vertical Corrector
V:2-SR:C06-MG:G6{CYL1:829}Fld:I,829,V:2-SR,C06,G6,readback,CYL1G6C06B,,Vertical Corrector
V:2-SR:C06-MG:G6{QL1:832}Fld:SP,832,V:2-SR,C06,G6,setpoint,QL1G6C06B,K,Quadrupole
V:2-SR:C06-MG:G6{QL1:832}Fld:I,832,V:2-SR,C06,G6,readback,QL1G6C06B,K,Quadrupole
V:2-SR:C06-BI:G6{PL1:834}SA:X,834,V:2-SR,C06,G6,readback,PL1G6C06B,X,Beam Position Monitor
V:2-SR:C06-BI:G6{PL1:834}SA:Y,834,V:2-SR,C06,G6,readback,PL1G6C06B,Y,Beam Position Monitor
V:2-SR:C06-MG:G6{SL1:836}Fld:SP,836,V:2-SR,C06,G6,setpoint,SL1G6C06B,K,Sextupole
V:2-SR:C06-MG:G6{SL1:836}Fld:I,836,V:2-SR,C06,G6,readback,SL1G6C06B,K,Sextupole
V:2-SR:C07-MG:G1{FXL1:841}Fld:SP,841,V:2-SR,C07,G1,setpoint,FXL1G1C07A,,Horizontal Corrector
V:2-SR:C07-MG:G1{FXL1:841}Fld:I,841,V:2-SR,C07,G1,readback,FXL1G1C07A,,Horizontal Corrector
V:2-SR:C07-MG:G1{FYL1:842}Fld:SP,842,V:2-SR,C07,G1,setpoint,FYL1G1C07A,,Vertical Corrector
V:2-SR:C07-MG:G1{FYL1:842}Fld:I,842,V:2-SR,C07,G1,readback,FYL1G1C07A,,Vertical Corrector
V:2-SR:C07-MG:G1{FXL2:851}Fld:SP,851,V:2-SR,C07,G1,setpoint,FXL2G1C07A,,Horizontal Corrector
V:2-SR:C07-MG:G1{FXL2:851}Fld:I,851,V:2-SR,C07,G1,readback,FXL2G1C07A,,Horizontal Corrector
V:2-SR:C07-MG:G1{FYL2:852}Fld:SP,852,V:2-SR,C07,G1,setpoint,FYL2G1C07A,,Vertical Corrector
V:2-SR:C07-MG:G1{FYL2:852}Fld:I,852,V:2-SR,C07,G1,readback,FYL2G1C07A,,Vertical Corrector
V:2-SR:C07-MG:G2{SL1:857}Fld:SP,857,V:2-SR,C07,G2,setpoint,SL1G2C07A,K,Sextupole
V:2-SR:C07-MG:G2{SL1:857}Fld:I,857,V:2-SR,C07,G2,readback,SL1G2C07A,K,Sextupole
V:2-SR:C07-BI:G2{PL1:859}SA:X,859,V:2-SR,C07,G2,readback,PL1G2C07A,X,Beam Position Monitor
V:2-SR:C07-BI:G2{PL1:859}SA:Y,859,V:2-SR,C07,G2,readback,PL1G2C07A,Y,Beam Position Monitor
V:2-SR:C07-MG:G2{QL1:861}Fld:SP,861,V:2-SR,C07,G2,setpoint,QL1G2C07A,K,Quadrupole
V:2-SR:C07-MG:G2{QL1:861}Fld:I,861,V:2-SR,C07,G2,readback,QL1G2C07A,K,Quadrupole
V:2-SR:C07-MG:G2{CXL1:864}Fld:SP,864,V:2-SR,C07,G2,setpoint,CXL1G2C07A,,Horizontal Corrector
V:2-SR:C07-MG:G2{CXL1:864}Fld:I,864,V:2-SR,C07,G2,readback,CXL1G2C07A,,Horizontal Corrector
V:2-SR:C07-MG:G2{CYL1:865}Fld:SP,865,V:2-SR,C07,G2,setpoint,CYL1G2C07A,,Vertical Corrector
V:2-SR:C07-MG:G2{CYL1:865}Fld:I,865,V:2-SR,C07,G2,readback,CYL1G2C07A,,Vertical Corrector
V:2-SR:C07-MG:G2{SL2:868}Fld:SP,868,V:2-SR,C07,G2,setpoint,SL2G2C07A,K,Sextupole
V:2-SR:C07-MG:G2{SL2:868}Fld:I,868,V:2-SR,C07,G2,readback,SL2G2C07A,K,Sextupole
V:2-SR:C07-MG:G2{QL2:870}Fld:SP,870,V:2-SR,C07,G2,setpoint,QL2G2C07A,K,Quadrupole
V:2-SR:C07-MG:G2{QL2:870}Fld:I,870,V:2-SR,C07,G2,readback,QL2G2C07A,K,Quadrupole
V:2-SR:C07-MG:G2{CXL2:873}Fld:SP,873,V:2-SR,C07,G2,setpoint,CXL2G2C07A,,Horizontal Corrector
V:2-SR:C07-MG:G2{CXL2:873}Fld:I,873,V:2-SR,C07,G2,readback,CXL2G2C07A,,Horizontal Corrector
V:2-SR:C07-MG:G2{CYL2:874}Fld:SP,874,V:2-SR,C07,G2,setpoint,CYL2G2C07A,,Vertical Corrector
V:2-SR:C07-MG:G2{CYL2:874}Fld:I,874,V:2-SR,C07,G2,readback,CYL2G2C07A,,Vertical Corrector
V:2-SR:C07-MG:G2{SL3:877}Fld:SP,877,V:2-SR,C07,G2,setpoint,SL3G2C07A,K,Sextupole
V:2-SR:C07-MG:G2{SL3:877}Fld:I,877,V:2-SR,C07,G2,readback,SL3G2C07A,K,Sextupole
V:2-SR:C07-BI:G2{PL2:879}SA:X,879,V:2-SR,C07,G2,readback,PL2G2C07A,X,Beam Position Monitor
V:2-SR:C07-BI:G2{PL2:879}SA:Y,879,V:2-SR,C07,G2,readback,PL2G2C07A,Y,Beam Position Monitor
V:2-SR:C07-MG:G2{QL3:881}Fld:SP,881,V:2-SR,C07,G2,setpoint,QL3G2C07A,K,Quadrupole
V:2-SR:C07-MG:G2{QL3:881}Fld:I,881,V:2-SR,C07,G2,readback,QL3G2C07A,K,Quadrupole
V:2-SR:C07-MG:G3{B1:886}Fld:SP,886,V:2-SR,C07,G3,setpoint,B1G3C07A,T,Bending
V:2-SR:C07-MG:G3{B1:886}Fld:I,886,V:2-SR,C07,G3,readback,B1G3C07A,T,Bending
V:2-SR:C07-MG:G4{SQMH:890}Fld:SP,890,V:2-SR,C07,G4,setpoint,SQMHG4C07A,K,Quadrupole
V:2-SR:C07-MG:G4{SQMH:890}Fld:I,890,V:2-SR,C07,G4,readback,SQMHG4C07A,K,Quadrupole
V:2-SR:C07-MG:G4{CXM1:891}Fld:SP,891,V:2-SR,C07,G4,setpoint,CXM1G4C07A,,Horizontal Corrector
V:2-SR:C07-MG:G4{CXM1:891}Fld:I,891,V:2-SR,C07,G4,readback,CXM1G4C07A,,Horizontal Corrector
V:2-SR:C07-MG:G4{CYM1:892}Fld:SP,892,V:2-SR,C07,G4,setpoint,CYM1G4C07A,,Vertical Corrector
V:2-SR:C07-MG:G4{CYM1:892}Fld:I,892,V:2-SR,C07,G4,readback,CYM1G4C07A,,Vertical Corrector
V:2-SR:C07-MG:G4{SQMH:893}Fld:SP,893,V:2-SR,C07,G4,setpoint,SQMHG4C07A,K,Quadrupole
V:2-SR:C07-MG:G4{SQMH:893}Fld:I,893,V:2-SR,C07,G4,readback,SQMHG4C07A,K,Quadrupole
V:2-SR:C07-MG:G4{QM1:895}Fld:SP,895,V:2-SR,C07,G4,setpoint,QM1G4C07A,K,Quadrupole
V:2-SR:C07-MG:G4{QM1:895}Fld:I,895,V:2-SR,C07,G4,readback,QM1G4C07A,K,Quadrupole
V:2-SR:C07-MG:G4{SM1:897}Fld:SP,897,V:2-SR,C07,G4,setpoint,SM1G4C07A,K,Sextupole
V:2-SR:C07-MG:G4{SM1:897}Fld:I,897,V:2-SR,C07,G4,readback,SM1G4C07A,K,Sextupole
V:2-SR:C07-MG:G4{FXM1:900}Fld:SP,900,V:2-SR,C07,G4,setpoint,FXM1G4C07A,,Horizontal Corrector
V:2-SR:C07-MG:G4{FXM1:900}Fld:I,900,V:2-SR,C07,G4,readback,FXM1G4C07A,,Horizontal Corrector
V:2-SR:C07-MG:G4{FYM1:901}Fld:SP,901,V:2-SR,C07,G4,setpoint,FYM1G4C07A,,Vertical Corrector
V:2-SR:C07-MG:G4{FYM1:901}Fld:I,901,V:2-SR,C07,G4,readback,FYM1G4C07A,,Vertical Corrector
V:2-SR:C07-BI:G4{PM1:904}SA:X,904,V:2-SR,C07,G4,readback,PM1G4C07A,X,Beam Position Monitor
V:2-SR:C07-BI:G4{PM1:904}SA:Y,904,V:2-SR,C07,G4,readback,PM1G4C07A,Y,Beam Position Monitor
V:2-SR:C07-MG:G4{QM2:906}Fld:SP,906,V:2-SR,C07,G4,setpoint,QM2G4C07A,K,Quadrupole
V:2-SR:C07-MG:G4{QM2:906}Fld:I,906,V:2-SR,C07,G4,readback,QM2G4C07A,K,Quadrupole
V:2-SR:C07-MG:G4{SM2:908}Fld:SP,908,V:2-SR,C07,G4,setpoint,SM2G4C07B,K,Sextupole
V:2-SR:C07-MG:G4{SM2:908}Fld:I,908,V:2-SR,C07,G4,readback,SM2G4C07B,K,Sextupole
V:2-SR:C07-MG:G4{QM2:910}Fld:SP,910,V:2-SR,C07,G4,setpoint,QM2G4C07B,K,Quadrupole
V:2-SR:C07-MG:G4{QM2:910}Fld:I,910,V:2-SR,C07,G4,readback,QM2G4C07B,K,Quadrupole
V:2-SR:C07-MG:G4{SM1:912}Fld:SP,912,V:2-SR,C07,G4,setpoint,SM1G4C07B,K,Sextupole
V:2-SR:C07-MG:G4{SM1:912}Fld:I,912,V:2-SR,C07,G4,readback,SM1G4C07B,K,Sextupole
V:2-SR:C07-BI:G4{PM1:914}SA:X,914,V:2-SR,C07,G4,readback,PM1G4C07B,X,Beam Position Monitor
V:2-SR:C07-BI:G4{PM1:914}SA:Y,914,V:2-SR,C07,G4,readback,PM1G4C07B,Y,Beam Position Monitor
V:2-SR:C07-MG:G4{QM1:916}Fld:SP,916,V:2-SR,C07,G4,setpoint,QM1G4C07B,K,Quadrupole
V:2-SR:C07-MG:G4{QM1:916}Fld:I,916,V:2-SR,C07,G4,readback,QM1G4C07B,K,Quadrupole
V:2-SR:C07-MG:G4{CXM1:919}Fld:SP,919,V:2-SR,C07,G4,setpoint,CXM1G4C07B,,Horizontal Corrector
V:2-SR:C07-MG:G4{CXM1:919}Fld:I,919,V:2-SR,C07,G4,readback,CXM1G4C07B,,Horizontal Corrector
V:2-SR:C07-MG:G4{CYM1:920}Fld:SP,920,V:2-SR,C07,G4,setpoint,CYM1G4C07B,,Vertical Corrector
V:2-SR:C07-MG:G4{CYM1:920}Fld:I,920,V:2-SR,C07,G4,readback,CYM1G4C07B,,Vertical Corrector
V:2-SR:C07-MG:G5{B1:927}Fld:SP,927,V:2-SR,C07,G5,setpoint,B1G5C07B,T,Bending
V:2-SR:C07-MG:G5{B1:927}Fld:I,927,V:2-SR,C07,G5,readback,B1G5C07B,T,Bending
V:2-SR:C07-MG:G6{CXH2:932}Fld:SP,932,V:2-SR,C07,G6,setpoint,CXH2G6C07B,,Horizontal Corrector
V:2-SR:C07-MG:G6{CXH2:932}Fld:I,932,V:2-SR,C07,G6,readback,CXH2G6C07B,,Horizontal Corrector
V:2-SR:C07-MG:G6{CYH2:933}Fld:SP,933,V:2-SR,C07,G6,setpoint,CYH2G6C07B,,Vertical Corrector
V:2-SR:C07-MG:G6{CYH2:933}Fld:I,933,V:2-SR,C07,G6,readback,CYH2G6C07B,,Vertical Corrector
V:2-SR:C07-MG:G6{SH4:936}Fld:SP,936,V:2-SR,C07,G6,setpoint,SH4G6C07B,K,Sextupole
V:2-SR:C07-MG:G6{SH4:936}Fld:I,936,V:2-SR,C07,G6,readback,SH4G6C07B,K,Sextupole
V:2-SR:C07-BI:G6{PH2:938}SA:X,938,V:2-SR,C07,G6,readback,PH2G6C07B,X,Beam Position Monitor
V:2-SR:C07-BI:G6{PH2:938}SA:Y,938,V:2-SR,C07,G6,readback,PH2G6C07B,Y,Beam Position Monitor
V:2-SR:C07-MG:G6{QH3:940}Fld:SP,940,V:2-SR,C07,G6,setpoint,QH3G6C07B,K,Quadrupole
V:2-SR:C07-MG:G6{QH3:940}Fld:I,940,V:2-SR,C07,G6,readback,QH3G6C07B,K,Quadrupole
V:2-SR:C07-MG:G6{SH3:942}Fld:SP,942,V:2-SR,C07,G6,setpoint,SH3G6C07B,K,Sextupole
V:2-SR:C07-MG:G6{SH3:942}Fld:I,942,V:2-SR,C07,G6,readback,SH3G6C07B,K,Sextupole
V:2-SR:C07-MG:G6{QH2:944}Fld:SP,944,V:2-SR,C07,G6,setpoint,QH2G6C07B,K,Quadrupole
V:2-SR:C07-MG:G6{QH2:944}Fld:I,944,V:2-SR,C07,G6,readback,QH2G6C07B,K,Quadrupole
V:2-SR:C07-MG:G6{CXH1:947}Fld:SP,947,V:2-SR,C07,G6,setpoint,CXH1G6C07B,,Horizontal Corrector
V:2-SR:C07-MG:G6{CXH1:947}Fld:I,947,V:2-SR,C07,G6,readback,CXH1G6C07B,,Horizontal Corrector
V:2-SR:C07-MG:G6{CYH1:948}Fld:SP,948,V:2-SR,C07,G6,setpoint,CYH1G6C07B,,Vertical Corrector
V:2-SR:C07-MG:G6{CYH1:948}Fld:I,948,V:2-SR,C07,G6,readback,CYH1G6C07B,,Vertical Corrector
V:2-SR:C07-MG:G6{QH1:951}Fld:SP,951,V:2-SR,C07,G6,setpoint,QH1G6C07B,K,Quadrupole
V:2-SR:C07-MG:G6{QH1:951}Fld:I,951,V:2-SR,C07,G6,readback,QH1G6C07B,K,Quadrupole
V:2-SR:C07-BI:G6{PH1:953}SA:X,953,V:2-SR,C07,G6,readback,PH1G6C07B,X,Beam Position Monitor
V:2-SR:C07-BI:G6{PH1:953}SA:Y,953,V:2-SR,C07,G6,readback,PH1G6C07B,Y,Beam Position Monitor
